it --- t (Myr) --- dt(Myr) --- a(km) --- e --- h --- i --- omega --- hconst --- fconst --- tf (yr) --- Pbin (yr) --- Spin1(yr) --- Spin2(yr) --- Lz 
23000 6.080958E-04 3.386085E-08 4.290673E+03 4.495256E-01 5.958929E+09 9.512976E+01 1.689389E+01 -7.986847E-02 2.234899E-02  7.815866E+21 5.494650E+00 2.737851E-02 2.737851E-02 -1.889447E+26
24000 6.334265E-04 3.368689E-08 4.290651E+03 4.536201E-01 5.945090E+09 9.514166E+01 1.748025E+01 -7.986754E-02 2.248956E-02  7.815609E+21 5.494608E+00 2.737851E-02 2.737851E-02 -1.889443E+26
25000 6.586247E-04 3.350765E-08 4.290630E+03 4.578410E-01 5.930658E+09 9.515413E+01 1.805168E+01 -7.986657E-02 2.263754E-02  7.815353E+21 5.494566E+00 2.737851E-02 2.737851E-02 -1.889438E+26
26000 6.836866E-04 3.332335E-08 4.290608E+03 4.621836E-01 5.915635E+09 9.516717E+01 1.860819E+01 -7.986557E-02 2.279314E-02  7.815098E+21 5.494525E+00 2.737851E-02 2.737851E-02 -1.889433E+26
27000 7.086084E-04 3.313419E-08 4.290587E+03 4.666429E-01 5.900021E+09 9.518081E+01 1.914985E+01 -7.986454E-02 2.295653E-02  7.814845E+21 5.494484E+00 2.737851E-02 2.737851E-02 -1.889429E+26
28000 7.333866E-04 3.294036E-08 4.290565E+03 4.712140E-01 5.883817E+09 9.519503E+01 1.967676E+01 -7.986349E-02 2.312794E-02  7.814593E+21 5.494443E+00 2.737851E-02 2.737851E-02 -1.889424E+26
29000 7.580177E-04 3.274208E-08 4.290544E+03 4.758920E-01 5.867024E+09 9.520986E+01 2.018902E+01 -7.986240E-02 2.330757E-02  7.814342E+21 5.494402E+00 2.737851E-02 2.737851E-02 -1.889419E+26
30000 7.824985E-04 3.253954E-08 4.290523E+03 4.806722E-01 5.849643E+09 9.522530E+01 2.068681E+01 -7.986129E-02 2.349567E-02  7.814093E+21 5.494362E+00 2.737851E-02 2.737851E-02 -1.889415E+26
31000 8.068258E-04 3.233293E-08 4.290502E+03 4.855495E-01 5.831676E+09 9.524135E+01 2.117029E+01 -7.986015E-02 2.369246E-02  7.813846E+21 5.494322E+00 2.737851E-02 2.737851E-02 -1.889410E+26
32000 8.309967E-04 3.212247E-08 4.290481E+03 4.905192E-01 5.813125E+09 9.525804E+01 2.163968E+01 -7.985899E-02 2.389820E-02  7.813600E+21 5.494282E+00 2.737851E-02 2.737851E-02 -1.889405E+26
33000 8.550084E-04 3.190834E-08 4.290461E+03 4.955764E-01 5.793993E+09 9.527536E+01 2.209520E+01 -7.985780E-02 2.411316E-02  7.813356E+21 5.494242E+00 2.737851E-02 2.737851E-02 -1.889401E+26
34000 8.788582E-04 3.169072E-08 4.290440E+03 5.007163E-01 5.774281E+09 9.529332E+01 2.253709E+01 -7.985659E-02 2.433761E-02  7.813114E+21 5.494203E+00 2.737851E-02 2.737851E-02 -1.889396E+26
35000 9.025435E-04 3.146981E-08 4.290420E+03 5.059342E-01 5.753992E+09 9.531195E+01 2.296560E+01 -7.985536E-02 2.457183E-02  7.812873E+21 5.494164E+00 2.737851E-02 2.737851E-02 -1.889392E+26
36000 9.260620E-04 3.124579E-08 4.290400E+03 5.112253E-01 5.733131E+09 9.533123E+01 2.338102E+01 -7.985410E-02 2.481612E-02  7.812634E+21 5.494125E+00 2.737851E-02 2.737851E-02 -1.889388E+26
37000 9.494113E-04 3.101883E-08 4.290380E+03 5.165849E-01 5.711699E+09 9.535120E+01 2.378361E+01 -7.985283E-02 2.507081E-02  7.812396E+21 5.494087E+00 2.737851E-02 2.737851E-02 -1.889383E+26
38000 9.725894E-04 3.078913E-08 4.290360E+03 5.220084E-01 5.689702E+09 9.537185E+01 2.417368E+01 -7.985154E-02 2.533621E-02  7.812160E+21 5.494048E+00 2.737851E-02 2.737851E-02 -1.889379E+26
39000 9.955942E-04 3.055684E-08 4.290340E+03 5.274912E-01 5.667143E+09 9.539319E+01 2.455152E+01 -7.985022E-02 2.561267E-02  7.811926E+21 5.494010E+00 2.737851E-02 2.737851E-02 -1.889374E+26
40000 1.018424E-03 3.032213E-08 4.290320E+03 5.330288E-01 5.644027E+09 9.541525E+01 2.491743E+01 -7.984889E-02 2.590054E-02  7.811694E+21 5.493973E+00 2.737851E-02 2.737851E-02 -1.889370E+26
41000 1.041077E-03 3.008518E-08 4.290301E+03 5.386168E-01 5.620358E+09 9.543801E+01 2.527172E+01 -7.984755E-02 2.620019E-02  7.811464E+21 5.493935E+00 2.737851E-02 2.737851E-02 -1.889366E+26
42000 1.063551E-03 2.984615E-08 4.290282E+03 5.442506E-01 5.596143E+09 9.546151E+01 2.561471E+01 -7.984619E-02 2.651201E-02  7.811235E+21 5.493898E+00 2.737851E-02 2.737851E-02 -1.889362E+26
43000 1.085845E-03 2.960518E-08 4.290263E+03 5.499260E-01 5.571387E+09 9.548575E+01 2.594669E+01 -7.984481E-02 2.683641E-02  7.811009E+21 5.493861E+00 2.737851E-02 2.737851E-02 -1.889357E+26
44000 1.107958E-03 2.936244E-08 4.290243E+03 5.556387E-01 5.546097E+09 9.551073E+01 2.626799E+01 -7.984342E-02 2.717380E-02  7.810784E+21 5.493825E+00 2.737851E-02 2.737851E-02 -1.889353E+26
45000 1.129888E-03 2.911808E-08 4.290225E+03 5.613845E-01 5.520278E+09 9.553647E+01 2.657892E+01 -7.984202E-02 2.752463E-02  7.810561E+21 5.493789E+00 2.737851E-02 2.737851E-02 -1.889349E+26
46000 1.151635E-03 2.887223E-08 4.290206E+03 5.671593E-01 5.493937E+09 9.556299E+01 2.687978E+01 -7.984061E-02 2.788934E-02  7.810339E+21 5.493753E+00 2.737851E-02 2.737851E-02 -1.889345E+26
47000 1.173196E-03 2.862505E-08 4.290187E+03 5.729589E-01 5.467083E+09 9.559029E+01 2.717088E+01 -7.983919E-02 2.826841E-02  7.810120E+21 5.493717E+00 2.737851E-02 2.737851E-02 -1.889341E+26
48000 1.194572E-03 2.837667E-08 4.290169E+03 5.787795E-01 5.439722E+09 9.561839E+01 2.745252E+01 -7.983776E-02 2.866234E-02  7.809903E+21 5.493682E+00 2.737851E-02 2.737851E-02 -1.889337E+26
49000 1.215761E-03 2.812722E-08 4.290151E+03 5.846170E-01 5.411863E+09 9.564729E+01 2.772500E+01 -7.983632E-02 2.907165E-02  7.809687E+21 5.493647E+00 2.737851E-02 2.737851E-02 -1.889333E+26
50000 1.236762E-03 2.787684E-08 4.290133E+03 5.904678E-01 5.383514E+09 9.567701E+01 2.798862E+01 -7.983488E-02 2.949686E-02  7.809473E+21 5.493612E+00 2.737851E-02 2.737851E-02 -1.889329E+26
