#------it------------------t-----------------------dt---------------------xq1---------------------yq1---------------------vxq1--------------------vyq1--------------------xq2---------------------yq2---------------------vxq2--------------------vyq2----------
         11000   2.0011000003545202E+05  1.0000000000000000E-02  2.2295549132501567E-02 -2.7074523832467684E-01  2.9202241072122825E-01  2.4047765302901813E-02 -5.5738872831117309E-02  6.7686309581270065E-01 -7.3005606760920905E-01 -6.0119460132643507E-02
         12000   2.0012000003546133E+05  1.0000000000000000E-02 -2.6945524167287821E-01  3.4548545071336333E-02 -3.7263625714134177E-02 -2.9063205590157293E-01  6.7363810418335579E-01 -8.6371362678401800E-02  9.3158971739352656E-02  7.2658014732859288E-01
         13000   2.0013000003547064E+05  1.0000000000000000E-02  8.9867726477773205E-02  2.5636529280534309E-01 -2.7651434074570358E-01  9.6930831532360304E-02 -2.2466931619453104E-01 -6.4091323201419770E-01  6.9128582554904416E-01 -2.4232703268690320E-01
         14000   2.0014000003547996E+05  1.0000000000000000E-02  2.3205543869469841E-01 -1.4124165060532373E-01  1.5234322050555357E-01  2.5029499897556157E-01 -5.8013859673733981E-01  3.5310412651386153E-01 -3.8085805313895704E-01 -6.2573752701562213E-01
         15000   2.0015000003548927E+05  1.0000000000000000E-02 -1.8642489394812806E-01 -1.9759629205897597E-01  2.1312829018785040E-01 -2.0107861017953210E-01  4.6606223487119258E-01  4.9399073014818989E-01 -5.3282080864466741E-01  5.0269648623965368E-01
         16000   2.0016000003549858E+05  1.0000000000000000E-02 -1.5450155046899641E-01  2.2344457107773028E-01 -2.4100899451535121E-01 -1.6664666428547709E-01  3.8625387617325174E-01 -5.5861142769504690E-01  6.0252240856883221E-01  4.1661670350947533E-01
         17000   2.0017000003550790E+05  1.0000000000000000E-02  2.5068699021725915E-01  1.0466057024343232E-01 -1.1288818890258229E-01  2.7039405230945784E-01 -6.2671747554380230E-01 -2.6165142560888904E-01  2.8222047225299174E-01 -6.7598510835493342E-01
         18000   2.0018000003551721E+05  1.0000000000000000E-02  5.0255394020615685E-02 -2.6696771282201248E-01  2.8795594711243006E-01  5.4206389904861284E-02 -1.2563848505149328E-01  6.6741928205602319E-01 -7.1988990249969764E-01 -1.3551602152093439E-01
         19000   2.0019000003552652E+05  1.0000000000000000E-02 -2.7158220119360882E-01  6.3341652912702771E-03 -6.8320326274541789E-03 -2.9293424853719247E-01  6.7895550298519314E-01 -1.5835413228138782E-02  1.7079988982907673E-02  7.3233562273770303E-01
         20000   2.0020000003553584E+05  1.0000000000000000E-02  6.2635218001133114E-02  2.6433594218583012E-01 -2.8511929326815627E-01  6.7559838120516025E-02 -1.5658804500283377E-01 -6.6083985546544255E-01  7.1279820111497905E-01 -1.6889954865998710E-01
         21000   2.0021000003554515E+05  1.0000000000000000E-02  2.4555235458544944E-01 -1.1619063262115356E-01  1.2532664437870394E-01  2.6486005724741107E-01 -6.1388088646426398E-01  2.9047658155334755E-01 -3.1331661140976891E-01 -6.6215016785034675E-01
         22000   2.0022000003555446E+05  1.0000000000000000E-02 -1.6466545343854050E-01 -2.1605811643269260E-01  2.3304771181383679E-01 -1.7761368101230826E-01  4.1166363359714486E-01  5.4014529108254372E-01 -5.8261935906262496E-01  4.4403416069381257E-01
         23000   2.0023000003556377E+05  1.0000000000000000E-02 -1.7714643627519311E-01  2.0594812748136565E-01 -2.2214331103540899E-01 -1.9107688373280610E-01  4.4286609068881666E-01 -5.1487031870408140E-01  5.5535819593067670E-01  4.7769224977512381E-01
         24000   2.0024000003557309E+05  1.0000000000000000E-02  2.3824306804578960E-01  1.3051947805396077E-01 -1.4078379983448414E-01  2.5697895377101998E-01 -5.9560767011509574E-01 -3.2629869513530385E-01  3.5195949839405044E-01 -6.4244735688874466E-01
         25000   2.0025000003558240E+05  1.0000000000000000E-02  7.8213664062834018E-02 -2.6014856561898131E-01  2.8060842357061522E-01  8.4364977090640919E-02 -1.9553416015714589E-01  6.5037141404841770E-01 -7.0152108767724419E-01 -2.1091248912504629E-01
         26000   2.0026000003559171E+05  1.0000000000000000E-02 -2.7071671568861372E-01 -2.2511283034695552E-02  2.4281941394418166E-02 -2.9200876531408271E-01  6.7679178922269490E-01  5.6278207586871437E-02 -6.0704946059539369E-02  7.3002190834658209E-01
         27000   2.0027000003560103E+05  1.0000000000000000E-02  3.4159638445165466E-02  2.6949409807137914E-01 -2.9069101114188300E-01  3.6846382482777024E-02 -8.5399096112821704E-02 -6.7373524517934102E-01  7.2672748964551004E-01 -9.2115909357803893E-02
         28000   2.0028000003561034E+05  1.0000000000000000E-02  2.5654103280724871E-01 -8.9332033476113112E-02  9.6358816585521839E-02  2.7672038289300221E-01 -6.4135258201880829E-01  2.2333008369064750E-01 -2.4089704100634779E-01 -6.9180097650370376E-01
         29000   2.0029000003561965E+05  1.0000000000000000E-02 -1.4060647509053834E-01 -2.3242832493175675E-01  2.5071208097446146E-01 -1.5166703003246487E-01  3.5151618772705240E-01  5.8107081233026125E-01 -6.2678027759298449E-01  3.7916753121647134E-01
         30000   2.0030000003562897E+05  1.0000000000000000E-02 -1.9821173472181847E-01  1.8575490466758271E-01 -2.0036766002427445E-01 -2.1380460094895720E-01  4.9552933680545197E-01 -4.6438726166955097E-01  5.0091906505959438E-01  5.3451153974364241E-01
         31000   2.0031000003563828E+05  1.0000000000000000E-02  2.2281809199031527E-01  1.5538495079919454E-01 -1.6760935623796824E-01  2.4034753842607398E-01 -5.5704522997635708E-01 -3.8846237699847325E-01  4.1902338761368235E-01 -6.0086881388254132E-01
         32000   2.0032000003564759E+05  1.0000000000000000E-02  1.0581406668182458E-01 -2.5019057984795273E-01  2.6987470348968651E-01  1.1413920216405343E-01 -2.6453516670472055E-01  6.2547644962081317E-01 -6.7468678177003649E-01 -2.8534805106107658E-01
         33000   2.0033000003565691E+05  1.0000000000000000E-02 -2.6668926481996108E-01 -5.1656735927459556E-02  5.5721240583153038E-02 -2.8767248088302805E-01  6.6672316205104887E-01  1.2914183981888602E-01 -1.3930319390322776E-01  7.1918119092687238E-01
         34000   2.0034000003566622E+05  1.0000000000000000E-02  4.7322340801787890E-03  2.7160420526572632E-01 -2.9297515411727232E-01  5.1045162191832973E-03 -1.1830585200250387E-02 -6.7901051316521155E-01  7.3243784063755613E-01 -1.2761243659482592E-02
         35000   2.0035000003567553E+05  1.0000000000000000E-02  2.6472907616571240E-01 -6.0904203469625259E-02  6.5696681958604258E-02  2.8556034690769105E-01 -6.6182269041499309E-01  1.5226050867433033E-01 -1.6424170393423326E-01 -7.1390088054000544E-01
         36000   2.0036000003568485E+05  1.0000000000000000E-02 -1.1442242642785858E-01 -2.4636944132618135E-01  2.6575717755796474E-01 -1.2342664904112755E-01  2.8605606607026030E-01  6.1592360331637053E-01 -6.6439301397348105E-01  3.0856657729333792E-01
         37000   2.0037000003569416E+05  1.0000000000000000E-02 -2.1732875407844510E-01  1.6296709484233080E-01 -1.7579203502800630E-01 -2.3443196845156714E-01  5.4332188519708724E-01 -4.0741773710633955E-01  4.3947999986630482E-01  5.8607995466354523E-01
         38000   2.0038000003570347E+05  1.0000000000000000E-02  2.0443657661994627E-01  1.7887247529133363E-01 -1.9294999489027434E-01  2.2052598455722747E-01 -5.1109144155036978E-01 -4.4718118822890390E-01  4.8237498175355281E-01 -5.5131492514425717E-01
         39000   2.0039000003571279E+05  1.0000000000000000E-02  1.3267255187694710E-01 -2.3703845012174088E-01  2.5569484890338912E-01  1.4311475597576034E-01 -3.3168137969262101E-01  5.9259612530523698E-01 -6.3923714000308707E-01 -3.5778693431503183E-01
         40000   2.0040000003572210E+05  1.0000000000000000E-02 -2.5936597856569199E-01 -8.0735096485801822E-02  8.7089900636687853E-02 -2.7978070603532590E-01  6.4841494641535025E-01  2.0183774121484144E-01 -2.1772484363730565E-01  6.9945174761303552E-01
         41000   2.0041000003573141E+05  1.0000000000000000E-02 -2.5312838763959528E-02  2.7045847499593850E-01 -2.9174730591305653E-01 -2.7305386815244762E-02  6.3282096910201313E-02 -6.7614618749073641E-01  7.2936821353304093E-01  6.8263513910230306E-02
         42000   2.0042000003574073E+05  1.0000000000000000E-02  2.6984265688121284E-01 -3.1193566344404483E-02  3.3649071335928246E-02  2.9108431677737540E-01 -6.7460664220376254E-01  7.7983915861175188E-02 -8.4122677179559166E-02 -7.2771079878284273E-01
         43000   2.0043000003575004E+05  1.0000000000000000E-02 -8.6339050203735113E-02 -2.5755241866994988E-01  2.7782783418178814E-01 -9.3135862415254428E-02  2.1584762550985365E-01  6.4388104667582824E-01 -6.9456964980094693E-01  2.3283960981354729E-01
         44000   2.0044000003575935E+05  1.0000000000000000E-02 -2.3412656530490178E-01  1.3773923712371855E-01 -1.4858290971163743E-01 -2.5255868137739623E-01  5.8531641326328809E-01 -3.4434809280972656E-01  3.7145718452577903E-01  6.3139673236432869E-01
         45000   2.0045000003576867E+05  1.0000000000000000E-02  1.8317424513877875E-01  2.0058455368829495E-01 -2.1637679994467507E-01  1.9759571362056891E-01 -4.5793561284737772E-01 -5.0146138422138831E-01  5.4094199111995112E-01 -4.9398924439100522E-01
         46000   2.0046000003577798E+05  1.0000000000000000E-02  1.5838171255174821E-01 -2.2068474412663153E-01  2.3806055769498347E-01  1.7085208759914708E-01 -3.9595428137971539E-01  5.5171186031740471E-01 -5.9515140721368998E-01 -4.2713026144121696E-01
         47000   2.0047000003578729E+05  1.0000000000000000E-02 -2.4865543306797513E-01 -1.0934636060364293E-01  1.1795641520282765E-01 -2.6823452395976055E-01  6.2163858267101590E-01  2.7336590150954465E-01 -2.9489112922124316E-01  6.7058628653704933E-01
         48000   2.0048000003579661E+05  1.0000000000000000E-02 -5.5600208541111175E-02  2.6588424359199930E-01 -2.8682091644216545E-01 -5.9978452370510242E-02  1.3900052135318147E-01 -6.6471060898087508E-01  7.1705223327814704E-01  1.4994617764137833E-01
         49000   2.0049000003580592E+05  1.0000000000000000E-02  2.7163413790209517E-01 -5.3445402521039027E-04  5.7653040878964733E-04  2.9302488071148514E-01 -6.7908534475597715E-01  1.3361350630784862E-03 -1.4413248309603902E-03 -7.3256220189535581E-01
         50000   2.0050000003581523E+05  1.0000000000000000E-02 -5.6634764740016219E-02 -2.6566420633601073E-01  2.8658610042984811E-01 -6.1094845354633359E-02  1.4158691185044936E-01  6.6416051584100655E-01 -7.1646530912612971E-01  1.5273706668561982E-01
         51000   2.0051000003582455E+05  1.0000000000000000E-02 -2.4823919420014237E-01  1.1028115398075329E-01 -1.1896641336808292E-01 -2.6778973571948461E-01  6.2059798550143463E-01 -2.7570288495222045E-01  2.9741594224432527E-01  6.6947436285458073E-01
         52000   2.0052000003583386E+05  1.0000000000000000E-02  1.5916240697452003E-01  2.2011721009341936E-01 -2.3745382005144877E-01  1.7169812021625236E-01 -3.9790601743664938E-01 -5.5029302523427071E-01  5.9363453729412907E-01 -4.2924525816761372E-01
         53000   2.0053000003584317E+05  1.0000000000000000E-02  1.8251631805525417E-01 -2.0117556390959598E-01  2.1702127791015441E-01  1.9689237026479550E-01 -4.5629079513856757E-01  5.0293890977474209E-01 -5.4255320362437964E-01 -4.9223096540776984E-01
         54000   2.0054000003585248E+05  1.0000000000000000E-02 -2.3451538102794844E-01 -1.3706192556753796E-01  1.4785837895590023E-01 -2.5298805711122480E-01  5.8628845257089723E-01  3.4265481391937491E-01 -3.6964603718627304E-01  6.3247011399072484E-01
         55000   2.0055000003586180E+05  1.0000000000000000E-02 -8.5716167326963161E-02  2.5775150825053406E-01 -2.7805543637963231E-01 -9.2468405294905104E-02  2.1429041831791126E-01 -6.4437877062719073E-01  6.9513852673550514E-01  2.3117105947985558E-01
         56000   2.0056000003587111E+05  1.0000000000000000E-02  2.6989011150484765E-01  3.0692194170060933E-02 -3.3110076425922411E-02  2.9115152338458844E-01 -6.7472527876286015E-01 -7.6730485425213796E-02  8.2775192227509162E-02 -7.2787880172977759E-01
         57000   2.0057000003588042E+05  1.0000000000000000E-02 -2.5641025800189288E-02 -2.7041596212707336E-01  2.9172010433665257E-01 -2.7661022092601954E-02  6.4102564500765680E-02  6.7603990531867431E-01 -7.2930031216330704E-01  6.9152508364873258E-02
         58000   2.0058000003588974E+05  1.0000000000000000E-02 -2.5931366417786605E-01  8.0859991818652610E-02 -8.7230540519501257E-02 -2.7974410549829054E-01  6.4828416044577486E-01 -2.0214997954687036E-01  2.1807625925960025E-01  6.9936028125318117E-01
         59000   2.0059000003589905E+05  1.0000000000000000E-02  1.3259162262334634E-01  2.3706752201792017E-01 -2.5574619225002160E-01  1.4303853394262525E-01 -3.3147905655862542E-01 -5.9266880504558761E-01  6.3936546286962115E-01 -3.5759629047499075E-01
         60000   2.0060000003590836E+05  1.0000000000000000E-02  2.0464000759029724E-01 -1.7861571120330538E-01  1.9268978803684123E-01  2.2076471954343477E-01 -5.1160001897625218E-01  4.4653927800893117E-01 -4.8172447553303799E-01 -5.5191183506345320E-01
         61000   2.0061000003591768E+05  1.0000000000000000E-02 -2.1695922823688107E-01 -1.6343014781616291E-01  1.7630847904132868E-01 -2.3405546141958281E-01  5.4239807059316913E-01  4.0857536954101942E-01 -4.4077128525716230E-01  5.8513861993750826E-01
         62000   2.0062000003592699E+05  1.0000000000000000E-02 -1.1521283770838744E-01  2.4598046671285545E-01 -2.6536445731085023E-01 -1.2429205908016665E-01  2.8803209427157789E-01 -6.1495116678295780E-01  6.6341107304528180E-01  3.1073019297830246E-01
         63000   2.0063000003593630E+05  1.0000000000000000E-02  2.6443970483366469E-01  6.2061406213804612E-02 -6.6952336690753844E-02  2.8527959106741035E-01 -6.6109926208487746E-01 -1.5515351553468631E-01  1.6738084267774311E-01 -7.1319896414788653E-01
         64000   2.0064000003594562E+05  1.0000000000000000E-02  6.2585177187817918E-03 -2.7155178868413271E-01  2.9295348095230345E-01  6.7518370787673556E-03 -1.5646294296768226E-02  6.7887947171132534E-01 -7.3238374669950190E-01 -1.6879639579784694E-02
         65000   2.0065000003595493E+05  1.0000000000000000E-02 -2.6701880417223939E-01  4.9801174950278838E-02 -5.3726188627205893E-02 -2.8806424680829701E-01  6.6754701043174225E-01 -1.2450293737582765E-01  1.3431537911430341E-01  7.2016062790691282E-01
         66000   2.0066000003596424E+05  1.0000000000000000E-02  1.0371444934819837E-01  2.5104213085010579E-01 -2.7082932337532795E-01  1.1188919031397054E-01 -2.5928612337065127E-01 -6.2760532712609962E-01  6.7707328497349117E-01 -2.7972293005908172E-01
         67000   2.0067000003597356E+05  1.0000000000000000E-02  2.2431314008420786E-01 -1.5317314296059778E-01  1.6524701246384554E-01  2.4199466034551551E-01 -5.6078285021109964E-01  3.8293285740207406E-01 -4.1311753395057565E-01 -6.0498668264551081E-01
         68000   2.0068000003598287E+05  1.0000000000000000E-02 -1.9606204370405367E-01 -1.8798319002376154E-01  2.0280187847941819E-01 -2.1151741849171973E-01  4.9015510926102213E-01  4.6995797506010623E-01 -5.0700478087262846E-01  5.2879350850666851E-01
         69000   2.0069000003599218E+05  1.0000000000000000E-02 -1.4361371077824253E-01  2.3054885847200876E-01 -2.4872363911929526E-01 -1.5493528531615869E-01  3.5903427694631174E-01 -5.7637214618078436E-01  6.2180902208334277E-01  3.8733825694420776E-01
         70000   2.0070000003600150E+05  1.0000000000000000E-02  2.5516296876029670E-01  9.3108149422689510E-02 -1.0044856853383971E-01  2.7527934811819577E-01 -6.3790742190143301E-01 -2.3277037355700578E-01  2.5112142169545409E-01 -6.8819835023988074E-01
         71000   2.0071000003601081E+05  1.0000000000000000E-02  3.8630233976383897E-02 -2.6885783741124264E-01  2.9005519894933063E-01  4.1675992480543066E-02 -9.6575584940894341E-02  6.7214459352909273E-01 -7.2513803460531234E-01 -1.0419002802655299E-01
         72000   2.0072000003602012E+05  1.0000000000000000E-02 -2.7105469884156125E-01  1.7488082829697299E-02 -1.8866818568057719E-02 -2.9242629638125517E-01  6.7763674710505506E-01 -4.3720207074262031E-02  4.7166953848975325E-02  7.3106574479677822E-01
         73000   2.0073000003602944E+05  1.0000000000000000E-02  7.2847054381473653E-02  2.6166664831724695E-01 -2.8229903962191161E-01  7.8590980378863681E-02 -1.8211763595373900E-01 -6.5416662079399246E-01  7.0574756917971315E-01 -1.9647740445371867E-01
         74000   2.0074000003603875E+05  1.0000000000000000E-02  2.4110176167549574E-01 -1.2508248883805145E-01  1.3494582570910690E-01  2.6011380106760584E-01 -6.0275440418938342E-01  3.1270622209560750E-01 -3.3736456516407864E-01 -6.5028452915308843E-01
         75000   2.0075000003604806E+05  1.0000000000000000E-02 -1.7196586933494676E-01 -2.1024516545062905E-01  2.2682500036951048E-01 -1.8552687320467173E-01  4.2991467333816474E-01  5.2561291362735163E-01 -5.6706258170641310E-01  4.6381714196538615E-01
         76000   2.0076000003605738E+05  1.0000000000000000E-02 -1.7042061070130207E-01  2.1149887725198205E-01 -2.2817817615889091E-01 -1.8386052320487908E-01  4.2605152675404928E-01 -5.2874719313065044E-01  5.7044535987992628E-01  4.5965134923712997E-01
         77000   2.0077000003606669E+05  1.0000000000000000E-02  2.4199913320756558E-01  1.2333280164875110E-01 -1.3305971747761294E-01  2.6108489090867182E-01 -6.0499783301956245E-01 -3.0833200412226680E-01  3.3264929289420397E-01 -6.5271220112763850E-01
         78000   2.0078000003607600E+05  1.0000000000000000E-02  7.0994229168197004E-02 -2.6217158577784894E-01  2.8284957588456450E-01  7.6593742051385763E-02 -1.7748557292054043E-01  6.5542896444558552E-01 -7.0712396998041593E-01 -1.9148440164805486E-01
         79000   2.0079000003608532E+05  1.0000000000000000E-02 -2.7116261817909021E-01 -1.5639732479873096E-02  1.6873459851280036E-02 -2.9255078905896881E-01  6.7790654544887496E-01  3.9099331199783899E-02 -4.2183742199763653E-02  7.3137696921490414E-01
         80000   2.0080000003609463E+05  1.0000000000000000E-02  4.0369481199551943E-02  2.6859583475847082E-01 -2.8978257047383987E-01  4.3553747456897329E-02 -1.0092370299882134E-01 -6.7148958689707250E-01  7.2445638933395329E-01 -1.0888432182239244E-01
         81000   2.0081000003610394E+05  1.0000000000000000E-02  2.5458761135806424E-01 -9.4647392950012871E-02  1.0211358879270171E-01  2.7467062938901765E-01 -6.3646902839585207E-01  2.3661848237540437E-01 -2.5528397166412431E-01 -6.8667659384410606E-01
         82000   2.0082000003611326E+05  1.0000000000000000E-02 -1.4488407754067767E-01 -2.2974154913247771E-01  2.4786568033784673E-01 -1.5631374507116694E-01  3.6221019385240555E-01  5.7435387283203987E-01 -6.1966427679669844E-01  3.9078431912291567E-01
         83000   2.0083000003612257E+05  1.0000000000000000E-02 -1.9512210682136846E-01  1.8894339929733994E-01 -2.0384952650772178E-01 -2.1051585205984713E-01  4.8780526705431182E-01 -4.7235849824396942E-01  5.0962373174132491E-01  5.2628966802977128E-01
         84000   2.0084000003613188E+05  1.0000000000000000E-02  2.2495448011234898E-01  1.5220819426729773E-01 -1.6421694992393210E-01  2.4270265069814470E-01 -5.6238620028145236E-01 -3.8052048566873442E-01  4.1054237210151362E-01 -6.0675659513652591E-01
         85000   2.0085000003614119E+05  1.0000000000000000E-02  1.0282970181769853E-01 -2.5139105621575925E-01  2.7122623209895319E-01  1.1094319129585987E-01 -2.5707425454440130E-01  6.2847764054032274E-01 -6.7806560389120762E-01 -2.7735802399168152E-01
         86000   2.0086000003615051E+05  1.0000000000000000E-02 -2.6713522180110666E-01 -4.9089957057700626E-02  5.2963559341899329E-02 -2.8821367338468862E-01  6.6783805450390743E-01  1.2272489264446618E-01 -1.3240899081034360E-01  7.2053417273459752E-01
         87000   2.0087000003615982E+05  1.0000000000000000E-02  6.7243604111591696E-03  2.7152438057694134E-01 -2.9295018522158828E-01  7.2549058078392971E-03 -1.6810901027715760E-02 -6.7881095144326131E-01  7.3237541884233248E-01 -1.8137217634589701E-02
         88000   2.0088000003616913E+05  1.0000000000000000E-02  2.6437904003270468E-01 -6.2241439133889631E-02  6.7153157750657194E-02  2.8524229533603906E-01 -6.6094760008248177E-01  1.5560359783498323E-01 -1.6788289342704296E-01 -7.1310575189800973E-01
         89000   2.0089000003617845E+05  1.0000000000000000E-02 -1.1510451292830279E-01 -2.4600978118860400E-01  2.6542460687647806E-01 -1.2418832850156905E-01  2.8776128232136544E-01  6.1502445297241204E-01 -6.6356158740092752E-01  3.1047077597781303E-01
         90000   2.0090000003618776E+05  1.0000000000000000E-02 -2.1720335283508968E-01  1.6307125091025115E-01 -1.7594110577049840E-01 -2.3434560500711982E-01  5.4300838208869184E-01 -4.0767812727615754E-01  4.3985267674419820E-01  5.8586404607239073E-01
         91000   2.0091000003619707E+05  1.0000000000000000E-02  2.0410955587949761E-01  1.7918826279542732E-01 -1.9333098242250324E-01  2.2021918527736473E-01 -5.1027388969925214E-01 -4.4797065698915334E-01  4.8332745054426457E-01 -5.5054792689081078E-01
         92000   2.0092000003620639E+05  1.0000000000000000E-02  1.3358202231424532E-01 -2.3648370830566548E-01  2.5514969376948060E-01  1.4412588556550374E-01 -3.3395505578587598E-01  5.9120927076503405E-01 -6.3787425198629522E-01 -3.6031475823009584E-01
         93000   2.0093000003621570E+05  1.0000000000000000E-02 -2.5882679076271559E-01 -8.2322699603477142E-02  8.8821000965922978E-02 -2.7925735870452345E-01  6.4706697690790338E-01  2.0580674900902429E-01 -2.2205259441778571E-01  6.9814337895205580E-01
         94000   2.0094000003622501E+05  1.0000000000000000E-02 -2.7586129022038306E-02  2.7019807552308961E-01 -2.9152724984246592E-01 -2.9763828694667586E-02  6.8965322555399611E-02 -6.7549518880862691E-01  7.2881807286512423E-01  7.4409618600768640E-02
         95000   2.0095000003623433E+05  1.0000000000000000E-02  2.7012266901203807E-01 -2.8307423578415536E-02  3.0542109204805667E-02  2.9144719411196196E-01 -6.7530667253083532E-01  7.0768558946181670E-02 -7.6355271841152886E-02 -7.2861799148927886E-01
         96000   2.0096000003624364E+05  1.0000000000000000E-02 -8.2991148841313991E-02 -2.5861093779407834E-01  2.7902791553863393E-01 -8.9543091217902229E-02  2.0747787210378182E-01  6.4652734448614513E-01 -6.9756985248893599E-01  2.2385768174838802E-01
         97000   2.0097000003625295E+05  1.0000000000000000E-02 -2.3615728431985253E-01  1.3415122327547063E-01 -1.4474263021707731E-01 -2.5480245005195434E-01  5.9039321080066698E-01 -3.3537805818909849E-01  3.6185648557164002E-01  6.3700615336966249E-01
         98000   2.0098000003626227E+05  1.0000000000000000E-02  1.7962542015283250E-01  2.0371829624540835E-01 -2.1980313744179539E-01  1.9380793213585176E-01 -4.4906355038250256E-01 -5.0929574061418736E-01  5.4950783429004180E-01 -4.8451979021786074E-01
         99000   2.0099000003627158E+05  1.0000000000000000E-02  1.6267159033141163E-01 -2.1749470209583335E-01  2.3466831902327448E-01  1.7551636185851810E-01 -4.0667897582889073E-01  5.4373675524039189E-01 -5.8667080976602626E-01 -4.3879094667630109E-01
        100000   2.0100000003628089E+05  1.0000000000000000E-02 -2.4616319819007981E-01 -1.1475756302523109E-01  1.2381953708431874E-01 -2.6560148230447739E-01  6.1540799547626657E-01  2.8689390756352390E-01 -3.0954893369273379E-01  6.6400368131405463E-01
        101000   2.0101000003629021E+05  1.0000000000000000E-02 -6.2005219054946950E-02  2.6442510278892606E-01 -2.8530642052528188E-01 -6.6901780505705472E-02  1.5501304763779225E-01 -6.6106275697319694E-01  7.1326599211702546E-01  1.6725449790839414E-01
        102000   2.0102000003629952E+05  1.0000000000000000E-02  2.7151556199592469E-01  6.6452477076755770E-03 -7.1700574473329507E-03  2.9295810501237390E-01 -6.7878890499055211E-01 -1.6613119269170137E-02  1.7925144812027380E-02 -7.3239526106975206E-01
        103000   2.0103000003630883E+05  1.0000000000000000E-02 -4.8983992515566621E-02 -2.6714229100825865E-01  2.8824074427824342E-01 -5.2852583244728454E-02  1.2245998128929989E-01  6.6785572752162103E-01 -7.2060191709238330E-01  1.3213141134921710E-01
        104000   2.0104000003631815E+05  1.0000000000000000E-02 -2.5149705139446310E-01  1.0253453460126956E-01 -1.1063278532728393E-01 -2.7136080584272393E-01  6.2874262848725082E-01 -2.5633633650349025E-01  2.7658187186803274E-01  6.7840203659773035E-01
        105000   2.0105000003632746E+05  1.0000000000000000E-02  1.5174860877109919E-01  2.2524672387775493E-01 -2.4303805979806112E-01  1.6373457537708874E-01 -3.7937152192806811E-01 -5.6311680969513322E-01  6.0759513533250775E-01 -4.0933639542333988E-01
        106000   2.0106000003633677E+05  1.0000000000000000E-02  1.8950447457943462E-01 -1.9455420099468615E-01  2.0992218923434894E-01  2.0447362532435834E-01 -4.7376118644903759E-01  4.8638550248743900E-01 -5.2480548080804579E-01 -5.1118410206129739E-01
        107000   2.0107000003634609E+05  1.0000000000000000E-02 -2.2915129115836375E-01 -1.4578267467208181E-01  1.5729888888924395E-01 -2.4725304308234194E-01  5.7287822789692144E-01  3.6445668668075792E-01 -3.9324731140000935E-01  6.1813257728066673E-01
