#------it------------------t-----------------------dt---------------------xq1---------------------yq1---------------------vxq1--------------------vyq1--------------------xq2---------------------yq2---------------------vxq2--------------------vyq2----------
         25000   1.0024999998730204E+05  1.0000000000000000E-02  2.4470340050095363E-01  1.2142142611974738E-01 -1.2987905029233421E-01  2.6174820635631224E-01 -6.1175850125301301E-01 -3.0355356529987870E-01  3.2469762573133426E-01 -6.5437051589136652E-01
         26000   1.0025999998729680E+05  1.0000000000000000E-02  4.3957195745358689E-02 -2.6961065308328147E-01  2.8839271212414919E-01  4.7019532784892890E-02 -1.0989298936332390E-01  6.7402663270905994E-01 -7.2098178031133442E-01 -1.1754883196206750E-01
         27000   1.0026999998729157E+05  1.0000000000000000E-02 -2.7059889744553645E-01  3.7386837174504438E-02 -3.9991302819285347E-02 -2.8945152868597251E-01  6.7649724361501085E-01 -9.3467092936479840E-02  9.9978257048403699E-02  7.2362882171627596E-01
         28000   1.0027999998728633E+05  1.0000000000000000E-02  1.1539591513539160E-01  2.4759785252520355E-01 -2.6484961733432655E-01  1.2343621460837713E-01 -2.8848978783866375E-01 -6.1899463131396293E-01  6.6212404333679176E-01 -3.0859053652104657E-01
         29000   1.0028999998728109E+05  1.0000000000000000E-02  2.0266284179021993E-01 -1.8316085451679243E-01  1.9592444041828691E-01  2.1678548326910982E-01 -5.0665710447604029E-01  4.5790213629253523E-01 -4.8981110104635306E-01 -5.4196370817320572E-01
         30000   1.0029999998727585E+05  1.0000000000000000E-02 -2.3468768972560569E-01 -1.3978965288258549E-01  1.4953215028580702E-01 -2.5104350934442465E-01  5.8671922431505619E-01  3.4947413220686868E-01 -3.7383037571499073E-01  6.2760877336226817E-01
         31000   1.0030999998727061E+05  1.0000000000000000E-02 -6.4557774891270264E-02  2.6542640583353444E-01 -2.8392611573027660E-01 -6.9057503680820892E-02  1.6139443722862420E-01 -6.6356601458484921E-01  7.0981528932673543E-01  1.7264375920262123E-01
         32000   1.0031999998726537E+05  1.0000000000000000E-02  2.7267239563981460E-01 -1.6367587535796670E-02  1.7508512010232995E-02  2.9167944739654833E-01 -6.8168098910027242E-01  4.0918968839467607E-02 -4.3771280025594085E-02 -7.2919861849206302E-01
         33000   1.0032999998726013E+05  1.0000000000000000E-02 -9.5826084941114373E-02 -2.5580218064573579E-01  2.7363542167261140E-01 -1.0250639801443319E-01  2.3956521235333958E-01  6.3950545161515071E-01 -6.8408855418243564E-01  2.5626599503677089E-01
         34000   1.0033999998725489E+05  1.0000000000000000E-02 -2.1632486638743573E-01  1.6679441020180982E-01 -1.7842319938264450E-01 -2.3140728794984314E-01  5.4081216596956827E-01 -4.1698602550519392E-01  4.4605799845728189E-01  5.7851821987574836E-01
         35000   1.0034999998724966E+05  1.0000000000000000E-02  2.2300831568135304E-01  1.5774483670437664E-01 -1.6874405955174215E-01  2.3855817778807711E-01 -5.5752078920393999E-01 -3.9436209176157977E-01  4.2186014887999240E-01 -5.9639544447069714E-01
         36000   1.0035999998724442E+05  1.0000000000000000E-02  8.5248580170679725E-02 -2.5951500478246348E-01  2.7761267079112795E-01  9.1193618951708397E-02 -2.1312145042677236E-01  6.4878751195698681E-01 -6.9403167697874379E-01 -2.2798404737926475E-01
         37000   1.0036999998723918E+05  1.0000000000000000E-02 -2.7310662509239264E-01 -5.2455403796973464E-03  5.6116547299841146E-03 -2.9215388868913483E-01  6.8276656273216008E-01  1.3113850949178059E-02 -1.4029136824932162E-02  7.3038472172418956E-01
         38000   1.0037999998723394E+05  1.0000000000000000E-02  7.5200005673424136E-02  2.6260063421598850E-01 -2.8091687168378732E-01  8.0445055466331128E-02 -1.8800001418360388E-01 -6.5650158554097660E-01  7.0229217921049891E-01 -2.0111263866577547E-01
         39000   1.0038999998722870E+05  1.0000000000000000E-02  2.2894089775106510E-01 -1.4899468597571247E-01  1.5938824926313042E-01  2.4491139102555312E-01 -5.7235224437824261E-01  3.7248671493971969E-01 -3.9847062315833398E-01 -6.1227847756440745E-01
         40000   1.0039999998722346E+05  1.0000000000000000E-02 -2.0963963904217861E-01 -1.7511107317609834E-01  1.8732796747759803E-01 -2.2426509249917076E-01  5.2409909760639839E-01  4.3777768294077468E-01 -4.6831991869459988E-01  5.6066273124904609E-01
         41000   1.0040999998721822E+05  1.0000000000000000E-02 -1.0586862046565144E-01  2.5180137292032212E-01 -2.6936978717886140E-01 -1.1325537972047305E-01  2.6467155116471741E-01 -6.2950343230176953E-01  6.7342446794814903E-01  2.8313844930191118E-01
         42000   1.0041999998721298E+05  1.0000000000000000E-02  2.7178097274679935E-01  2.7321487805515215E-02 -2.9227966899308389E-02  2.9074566659423934E-01 -6.7945243186773174E-01 -6.8303719513967812E-02  7.3069917248424113E-02 -7.2686416648628471E-01
         43000   1.0042999998720775E+05  1.0000000000000000E-02 -5.3611346995012098E-02 -2.6783657540628075E-01  2.8652830601106566E-01 -5.7352596924553752E-02  1.3402836748793415E-01  6.6959143851655900E-01 -7.1632076502861641E-01  1.4338149231191780E-01
         44000   1.0043999998720251E+05  1.0000000000000000E-02 -2.4033283596500188E-01  1.2980815933413603E-01 -1.3886770355117098E-01 -2.5710663946586715E-01  6.0083208991356030E-01 -3.2452039833587648E-01  3.4716925887846539E-01  6.4276659866590058E-01
         45000   1.0044999998719727E+05  1.0000000000000000E-02  1.9457254634316484E-01  1.9170522112326907E-01 -2.0508639370725704E-01  2.0815380014660956E-01 -4.8643136585838326E-01 -4.7926305280892700E-01  5.1271598426891285E-01 -5.2038450036692085E-01
         46000   1.0045999998719203E+05  1.0000000000000000E-02  1.2624211594131368E-01 -2.4222202072968002E-01  2.5913138095409838E-01  1.3505508132037958E-01 -3.1560528985351899E-01  6.0555505182496838E-01 -6.4782845238609688E-01 -3.3763770330109011E-01
         47000   1.0046999998718679E+05  1.0000000000000000E-02 -2.6858377102997444E-01 -4.9706213944285420E-02  5.3176775102555841E-02 -2.8733518816309528E-01  6.7145942757608612E-01  1.2426553486080989E-01 -1.3294193775651822E-01  7.1833797040907366E-01
         48000   1.0047999998718155E+05  1.0000000000000000E-02  3.1174186261060968E-02  2.7135866119111202E-01 -2.9030553662527114E-01  3.3350714133851357E-02 -7.7935465652550426E-02 -6.7839665297880858E-01  7.2576384156425033E-01 -8.3376785334417877E-02
         49000   1.0048999998717631E+05  1.0000000000000000E-02  2.5032038956827807E-01 -1.0929904170536409E-01  1.1693147762704288E-01  2.6780049111362925E-01 -6.2580097392135781E-01  2.7324760426371175E-01 -2.9232869406795714E-01 -6.6950122778468324E-01
         50000   1.0049999998717108E+05  1.0000000000000000E-02 -1.7781852809263884E-01 -2.0733172912161804E-01  2.2181162273222668E-01 -1.9023694199258623E-01  4.4454632023243285E-01  5.1832932280469091E-01 -5.5452905683128506E-01  4.7559235498245622E-01
         51000   1.0050999998716584E+05  1.0000000000000000E-02 -1.4617795222534000E-01  2.3073212603406987E-01 -2.4684732323771283E-01 -1.5638781931225829E-01  3.6544488056407098E-01 -5.7683031508605886E-01  6.1711830809520285E-01  3.9096954828151576E-01
         52000   1.0051999998716060E+05  1.0000000000000000E-02  2.6341469741272105E-01  7.2230785062755862E-02 -7.7276266011563483E-02  2.8181476898212710E-01 -6.5853674353251634E-01 -1.8057696265721626E-01  1.9319066502923823E-01 -7.0453692245598054E-01
         53000   1.0052999998715536E+05  1.0000000000000000E-02 -8.0246795375805875E-03 -2.7301909782554218E-01  2.9209239804399573E-01 -8.5851459153135738E-03  2.0061698844186279E-02  6.8254774456473744E-01 -7.3023099511094836E-01  2.1462864788639648E-02
         54000   1.0053999998715012E+05  1.0000000000000000E-02 -2.5872160193407817E-01  8.7557804937784728E-02 -9.3674921815447995E-02 -2.7679769897378870E-01  6.4680400483630984E-01 -2.1889451234484511E-01  2.3418730453901559E-01  6.9199424743576488E-01
         55000   1.0054999998714488E+05  1.0000000000000000E-02  1.5940978414920337E-01  2.2179069626788148E-01 -2.3728801368934313E-01  1.7054824819251171E-01 -3.9852446037335609E-01 -5.5447674067055941E-01  5.9322003422425684E-01 -4.2637062048155527E-01
         56000   1.0055999998713964E+05  1.0000000000000000E-02  1.6547233248956195E-01 -2.1730326667743724E-01  2.3248889509230597E-01  1.7703597317067732E-01 -4.1368083122427496E-01  5.4325816669427662E-01 -5.8122223773151560E-01 -4.4258993292699089E-01
         57000   1.0056999998713440E+05  1.0000000000000000E-02 -2.5618813876561608E-01 -9.4703711556146680E-02  1.0132272792687957E-01 -2.7409282999840195E-01  6.4047034691514615E-01  2.3675927889062195E-01 -2.5330681981749004E-01  6.8523207499728567E-01
         58000   1.0057999998712917E+05  1.0000000000000000E-02 -1.5679072063132717E-02  2.7268065029963745E-01 -2.9173969881529355E-01 -1.6775109820266389E-02  3.9197680158094092E-02 -6.8170162575012316E-01  7.2934924703931669E-01  4.1937774551046782E-02
         59000   1.0058999998712393E+05  1.0000000000000000E-02  2.6535701389692989E-01 -6.4695143600005320E-02  6.9217565298209202E-02  2.8390644775031398E-01 -6.6339253474305016E-01  1.6173785900016543E-01 -1.7304391324570176E-01 -7.0976611937645739E-01
         60000   1.0059999998711869E+05  1.0000000000000000E-02 -1.3940321747944168E-01 -2.3487406838377167E-01  2.5129459564948980E-01 -1.4914893960941453E-01  3.4850804369929639E-01  5.8718517096017708E-01 -6.2823648912454200E-01  3.7287234902438082E-01
         61000   1.0060999998711345E+05  1.0000000000000000E-02 -1.8390855772112971E-01  2.0193107742050784E-01 -2.1604939831200531E-01 -1.9676711817998019E-01  4.5977139430367009E-01 -5.0482769355204782E-01  5.4012349578083396E-01  4.9191779545096204E-01
         62000   1.0061999998710821E+05  1.0000000000000000E-02  2.4683524307136781E-01  1.1691954721138166E-01 -1.2509515055745923E-01  2.6409516767635793E-01 -6.1708810767908406E-01 -2.9229886802893218E-01  3.1273787639415002E-01 -6.6023791919149755E-01
         63000   1.0062999998710297E+05  1.0000000000000000E-02  3.9756580002451247E-02 -2.7021557252258577E-01  2.8911270622079854E-01  4.2537019376221771E-02 -9.9391450006064308E-02  6.7553893130734044E-01 -7.2278176555294427E-01 -1.0634254844038221E-01
         64000   1.0063999998709773E+05  1.0000000000000000E-02 -2.7005124026641486E-01  4.0850577083970947E-02 -4.3707387065754784E-02 -2.8893860427100243E-01  6.7512810066718409E-01 -1.0212644271014160E-01  1.0926846766460432E-01  7.2234651067883759E-01
         65000   1.0064999998709249E+05  1.0000000000000000E-02  1.1788034431284414E-01  2.4637378166744436E-01 -2.6360675684719531E-01  1.2612556858004581E-01 -2.9470086078232260E-01 -6.1593445416954329E-01  6.5901689211897785E-01 -3.1531392145023596E-01
         66000   1.0065999998708726E+05  1.0000000000000000E-02  2.0126080828797491E-01 -1.8463237879873495E-01  1.9754834302527632E-01  2.1534007269510022E-01 -5.0315202072043930E-01  4.6158094699741425E-01 -4.9387085756381705E-01 -5.3835018173818561E-01
         67000   1.0066999998708202E+05  1.0000000000000000E-02 -2.3530809497421110E-01 -1.3865230682939528E-01  1.4835296415476054E-01 -2.5177066461999037E-01  5.8827023743655371E-01  3.4663076707390356E-01 -3.7088241038735842E-01  6.2942666155117466E-01
         68000   1.0067999998707678E+05  1.0000000000000000E-02 -6.4005134079701070E-02  2.6551295421622950E-01 -2.8409036257833181E-01 -6.8483620521576347E-02  1.6001283519968168E-01 -6.6378238554157021E-01  7.1022590644688688E-01  1.7120905130449859E-01
         69000   1.0068999998707154E+05  1.0000000000000000E-02  2.7263724799074723E-01 -1.6185403940973821E-02  1.7317997730999787E-02  2.9171543918768156E-01 -6.8159311997761707E-01  4.0463509852425236E-02 -4.3294994327495513E-02 -7.2928859796990886E-01
         70000   1.0069999998706630E+05  1.0000000000000000E-02 -9.4950760214990299E-02 -2.5607938298363719E-01  2.7400106975208205E-01 -1.0159567973097292E-01  2.3737690053801516E-01  6.4019845745992521E-01 -6.8500267438109808E-01  2.5398919932810682E-01
         71000   1.0070999998706106E+05  1.0000000000000000E-02 -2.1729453901737195E-01  1.6545334485018529E-01 -1.7703329350459962E-01 -2.3250321959680934E-01  5.4323634754439665E-01 -4.1363336212610730E-01  4.4258323376218583E-01  5.8125804899315714E-01
         72000   1.0071999998705582E+05  1.0000000000000000E-02  2.2158133135711414E-01  1.5966452284422650E-01 -1.7084069806375246E-01  2.3709150134843851E-01 -5.5395332839335587E-01 -3.9916130711119019E-01  4.2710174516004823E-01 -5.9272875337160369E-01
         73000   1.0072999998705059E+05  1.0000000000000000E-02  8.8200851403097191E-02 -2.5847799091608942E-01  2.7657310822687792E-01  9.4375577455948989E-02 -2.2050212850784601E-01  6.4619497729106146E-01 -6.9143277056809438E-01 -2.3593894363988072E-01
         74000   1.0073999998704535E+05  1.0000000000000000E-02 -2.7295910516063099E-01 -9.1090066555738272E-03  9.7470294216963800E-03 -2.9206976046596861E-01  6.8239776290273813E-01  2.2772516638901882E-02 -2.4367573554209227E-02  7.3017440116626675E-01
         75000   1.0074999998704011E+05  1.0000000000000000E-02  7.0751845407408129E-02  2.6378630451485080E-01 -2.8225644429589802E-01  7.5705734569316813E-02 -1.7687961351856032E-01 -6.5946576128811529E-01  7.0564111074079761E-01 -1.8926433642323259E-01
         76000   1.0075999998703487E+05  1.0000000000000000E-02  2.3177126583803070E-01 -1.4446569352734404E-01  1.5458231814290929E-01  2.4800175883452222E-01 -5.7942816459567903E-01  3.6116423381880119E-01 -3.8645579535774999E-01 -6.2000439708685173E-01
         77000   1.0076999998702963E+05  1.0000000000000000E-02 -2.0565681188535531E-01 -1.7970210051107433E-01  1.9228779677279809E-01 -2.2005991706537834E-01  5.1414202971431822E-01  4.4925525127825217E-01 -4.8071949193260255E-01  5.5014979266453512E-01
         78000   1.0077999998702439E+05  1.0000000000000000E-02 -1.1209906016321884E-01  2.4903975683828938E-01 -2.6648271292629711E-01 -1.1995078709027597E-01  2.8024765040864913E-01 -6.2259939209665860E-01  6.6620678231673902E-01  2.9987696772642952E-01
         79000   1.0078999998701915E+05  1.0000000000000000E-02  2.7087613785991721E-01  3.4819321077077033E-02 -3.7258392732628827E-02  2.8985080703502059E-01 -6.7719034465052841E-01 -8.7048302692877860E-02  9.3145981831770211E-02 -7.2462701758824766E-01
         80000   1.0079999998701391E+05  1.0000000000000000E-02 -4.5451210754085980E-02 -2.6929481860842108E-01  2.8816100805952222E-01 -4.8635256342323449E-02  1.1362802688558848E-01  6.7323704652193161E-01 -7.2040252014975081E-01  1.2158814085629470E-01
         81000   1.0080999998700868E+05  1.0000000000000000E-02 -2.4444987148758832E-01  1.2177517515717086E-01 -1.3030693995761361E-01 -2.6157700730853151E-01  6.1112467872004117E-01 -3.0443793789341450E-01  3.2576734989455569E-01  6.5394251827255911E-01
         82000   1.0081999998700344E+05  1.0000000000000000E-02  1.8756472287604936E-01  1.9850377556896326E-01 -2.1241307452680067E-01  2.0070745172014620E-01 -4.6891180719056563E-01 -4.9625943892316149E-01  5.3103268631781131E-01 -5.0176862930075572E-01
         83000   1.0082999998699820E+05  1.0000000000000000E-02  1.3543701115649062E-01 -2.3715037740074760E-01  2.5376970431331103E-01  1.4492842165399714E-01 -3.3859252789148536E-01  5.9287594350264250E-01 -6.3442426078409542E-01 -3.6232105413518467E-01
         84000   1.0083999998699296E+05  1.0000000000000000E-02 -2.6626684143417434E-01 -6.0702728938040539E-02  6.4957409985577974E-02 -2.8492838059692033E-01  6.6566710358658143E-01  1.5175682234525714E-01 -1.6239352496410056E-01  7.1232095149361196E-01
         85000   1.0084999998698772E+05  1.0000000000000000E-02  1.9246144250299819E-02  2.7241850962447428E-01 -2.9151292239518278E-01  2.0595019089733449E-02 -4.8115360625603093E-02 -6.8104627406219620E-01  7.2878230598904925E-01 -5.1487547724089706E-02
         86000   1.0085999998698248E+05  1.0000000000000000E-02  2.5509217141940999E-01 -9.7516513935624660E-02  1.0435248920312730E-01  2.7297434407427246E-01 -6.3773042854920547E-01  2.4379128483934606E-01 -2.6088122300811240E-01 -6.8243586018632096E-01
         87000   1.0086999998697724E+05  1.0000000000000000E-02 -1.6736827526795658E-01 -2.1579768011274289E-01  2.3092707644826221E-01 -1.7910204484183664E-01  4.1842068817068956E-01  5.3949420028255635E-01 -5.7731769112139530E-01  4.4775511210553165E-01
         88000   1.0087999998697200E+05  1.0000000000000000E-02 -1.5793473729610122E-01  2.2279324535652276E-01 -2.3841409871570743E-01 -1.6900838888081915E-01  3.9483684324101875E-01 -5.5698311339214268E-01  5.9603524679017150E-01  4.2252097220295187E-01
         89000   1.0088999998696677E+05  1.0000000000000000E-02  2.5903266629238975E-01  8.6496106438616091E-02 -9.2561399237586800E-02  2.7719656077696142E-01 -6.4758166573167075E-01 -2.1624026609689881E-01  2.3140349809435862E-01 -6.9299140194306030E-01
         90000   1.0089999998696153E+05  1.0000000000000000E-02  7.6354568869816172E-03 -2.7298430198669965E-01  2.9212886233691576E-01  8.1710716856500006E-03 -1.9088642217272859E-02  6.8246075496764702E-01 -7.3032215584324345E-01 -2.0427679213839749E-02
         91000   1.0090999998695629E+05  1.0000000000000000E-02 -2.6346538321708929E-01  7.1861885311416671E-02 -7.6901779108737078E-02 -2.8194404243195753E-01  6.5866345804384963E-01 -1.7965471327884841E-01  1.9225444777217943E-01  7.0486010608119598E-01
         92000   1.0091999998695105E+05  1.0000000000000000E-02  1.4516422642566618E-01  2.3131115047516052E-01 -2.4753613700756694E-01  1.5534648246551941E-01 -3.6291056606446881E-01 -5.7827787618876814E-01  6.1884034251985143E-01 -3.8836620616402900E-01
         93000   1.0092999998694581E+05  1.0000000000000000E-02  1.7929946830918103E-01 -2.0598158306692949E-01  2.2043163037807623E-01  1.9187777468702358E-01 -4.4824867077337288E-01  5.1495395766798580E-01 -5.5107907594589500E-01 -4.7969443671791806E-01
         94000   1.0093999998694057E+05  1.0000000000000000E-02 -2.4910290332211515E-01 -1.1190979069373963E-01  1.1976153716540949E-01 -2.6657966766506647E-01  6.2275725830636619E-01  2.7977447673468103E-01 -2.9940384291387506E-01  6.6644916916390973E-01
         95000   1.0094999998693533E+05  1.0000000000000000E-02 -3.4936016477627556E-02  2.7084119219195246E-01 -2.8984478569495487E-01 -3.7387462481710709E-02  8.7340041194396256E-02 -6.7710298048088868E-01  7.2461196423846830E-01  9.3468656204720349E-02
         96000   1.0095999998693010E+05  1.0000000000000000E-02  2.6934815063302603E-01 -4.5014354348415157E-02  4.8173168551030987E-02  2.8824928118462828E-01 -6.7337037658330245E-01  1.1253588587113536E-01 -1.2043292137768120E-01 -7.2062320296226445E-01
         97000   1.0096999998692486E+05  1.0000000000000000E-02 -1.2108700541274173E-01 -2.4476912945801008E-01  2.6194751333812433E-01 -1.2958490966443340E-01  3.0271751353248172E-01  6.1192282364582207E-01 -6.5486878334616383E-01  3.2396227416185230E-01
         98000   1.0097999998691962E+05  1.0000000000000000E-02 -1.9922727403400198E-01  1.8676700528204496E-01 -1.9987551341369064E-01 -2.1321067193990564E-01  4.9806818508590672E-01 -4.6691751320582436E-01  4.9968878353499052E-01  5.3302667985082608E-01
         99000   1.0098999998691438E+05  1.0000000000000000E-02  2.3643785102165232E-01  1.3663774257978320E-01 -1.4622902506692650E-01  2.5303455629143035E-01 -5.9109462755475251E-01 -3.4159435644999453E-01  3.6557256266789273E-01 -6.3258639072914480E-01
        100000   1.0099999998690914E+05  1.0000000000000000E-02  6.2369294820911178E-02 -2.6586090532136319E-01  2.8452527300075758E-01  6.6747949082798075E-02 -1.5592323705229294E-01  6.6465226330427929E-01 -7.1131318250282560E-01 -1.6686987270691528E-01
        101000   1.0100999998690390E+05  1.0000000000000000E-02 -2.7253432351703755E-01  1.7215869810693271E-02 -1.8424319735006193E-02 -2.9166893930700094E-01  6.8133580879375200E-01 -4.3039674526854567E-02  4.6060799337644898E-02  7.2917234826883670E-01
        102000   1.0101999998689866E+05  1.0000000000000000E-02  9.5308572667693991E-02  2.5590428296408785E-01 -2.7387296613759093E-01  1.0200070185745987E-01 -2.3827143166935991E-01 -6.3976070741117608E-01  6.8468241534500296E-01 -2.5500175464369063E-01
        103000   1.0102999998689342E+05  1.0000000000000000E-02  2.1740906144491948E-01 -1.6523692423115083E-01  1.7684068390066413E-01  2.3267665973861504E-01 -5.4352265361285212E-01  4.1309231057839435E-01 -4.4210170975221136E-01 -5.8169164934703665E-01
        104000   1.0103999998688819E+05  1.0000000000000000E-02 -2.2103427692755614E-01 -1.6035308779241453E-01  1.7161527311253391E-01 -2.3655790062955437E-01  5.5258569231987220E-01  4.0088271948153603E-01 -4.2903818278186695E-01  5.9139475157502763E-01
        105000   1.0104999998688295E+05  1.0000000000000000E-02 -8.9621889300190369E-02  2.5794691178248330E-01 -2.7606457478714280E-01 -9.5916941649989026E-02  2.2405472325100051E-01 -6.4486727945717226E-01  6.9016143696889509E-01  2.3979235412562142E-01
        106000   1.0105999998687771E+05  1.0000000000000000E-02  2.7283904082934568E-01  1.1260969488029375E-02 -1.2052015338964238E-02  2.9200499678682962E-01 -6.8209760207410575E-01 -2.8152423720174399E-02  3.0130038347521128E-02 -7.3001249196778273E-01
