# it, index, xp, yp, vx, vy, rhopswarm, aps
1.430086400000000069e+01,1.000000000000000000e+00,9.903790000000000093e-01,1.269101999999999952e+00,-1.485999999999999908e-03,-5.120299999999999851e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.440200199999999953e+01,1.000000000000000000e+00,9.902279999999999971e-01,1.263921999999999990e+00,-1.500999999999999947e-03,-5.121900000000000064e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.450314000000000014e+01,1.000000000000000000e+00,9.900750000000000384e-01,1.258741000000000110e+00,-1.515999999999999986e-03,-5.123599999999999682e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.460427699999999973e+01,1.000000000000000000e+00,9.899210000000000509e-01,1.253559000000000090e+00,-1.531000000000000026e-03,-5.125299999999999995e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.470541500000000035e+01,1.000000000000000000e+00,9.897650000000000059e-01,1.248374000000000095e+00,-1.546000000000000065e-03,-5.127000000000000307e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.480655299999999919e+01,1.000000000000000000e+00,9.896080000000000432e-01,1.243187999999999960e+00,-1.561000000000000104e-03,-5.128599999999999826e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.490769000000000055e+01,1.000000000000000000e+00,9.894500000000000517e-01,1.237999999999999989e+00,-1.575999999999999927e-03,-5.130300000000000138e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.500882799999999939e+01,1.000000000000000000e+00,9.892889999999999739e-01,1.232811000000000101e+00,-1.590999999999999966e-03,-5.132099999999999856e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.510996600000000001e+01,1.000000000000000000e+00,9.891280000000000072e-01,1.227619000000000016e+00,-1.606999999999999922e-03,-5.133800000000000169e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.521110299999999960e+01,1.000000000000000000e+00,9.889639999999999542e-01,1.222426000000000013e+00,-1.621999999999999961e-03,-5.135499999999999787e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.531224100000000021e+01,1.000000000000000000e+00,9.888000000000000123e-01,1.217230999999999952e+00,-1.637999999999999916e-03,-5.137200000000000100e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.541337799999999980e+01,1.000000000000000000e+00,9.886329999999999840e-01,1.212034999999999973e+00,-1.652999999999999955e-03,-5.138999999999999818e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.551451600000000042e+01,1.000000000000000000e+00,9.884650000000000380e-01,1.206836000000000020e+00,-1.668999999999999911e-03,-5.140800000000000231e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.561565399999999926e+01,1.000000000000000000e+00,9.882950000000000346e-01,1.201635999999999926e+00,-1.685000000000000083e-03,-5.142499999999999849e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.571679100000000062e+01,1.000000000000000000e+00,9.881240000000000023e-01,1.196433999999999997e+00,-1.701000000000000038e-03,-5.144300000000000261e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.581792899999999946e+01,1.000000000000000000e+00,9.879510000000000236e-01,1.191230999999999929e+00,-1.716999999999999993e-03,-5.146099999999999980e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.591906700000000008e+01,1.000000000000000000e+00,9.877770000000000161e-01,1.186025000000000107e+00,-1.732999999999999948e-03,-5.147899999999999698e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.602020399999999967e+01,1.000000000000000000e+00,9.876009999999999511e-01,1.180817999999999923e+00,-1.750000000000000036e-03,-5.149700000000000111e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.610111500000000007e+01,1.000000000000000000e+00,9.874589999999999756e-01,1.176650999999999891e+00,-1.763000000000000027e-03,-5.151200000000000223e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.620225200000000143e+01,1.000000000000000000e+00,9.872790000000000177e-01,1.171440000000000037e+00,-1.778999999999999982e-03,-5.152999999999999942e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.630339000000000027e+01,1.000000000000000000e+00,9.870989999999999487e-01,1.166226999999999903e+00,-1.796000000000000070e-03,-5.154799999999999660e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.640452700000000164e+01,1.000000000000000000e+00,9.869160000000000155e-01,1.161013000000000073e+00,-1.812999999999999941e-03,-5.156700000000000172e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.650566500000000048e+01,1.000000000000000000e+00,9.867320000000000535e-01,1.155796999999999963e+00,-1.830000000000000029e-03,-5.158499999999999891e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.660680299999999932e+01,1.000000000000000000e+00,9.865460000000000340e-01,1.150578000000000101e+00,-1.846999999999999901e-03,-5.160399999999999709e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.670794000000000068e+01,1.000000000000000000e+00,9.863579999999999570e-01,1.145358000000000098e+00,-1.863999999999999988e-03,-5.162300000000000222e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.680907799999999952e+01,1.000000000000000000e+00,9.861689999999999623e-01,1.140136999999999956e+00,-1.881000000000000076e-03,-5.164099999999999940e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.691021599999999836e+01,1.000000000000000000e+00,9.859780000000000211e-01,1.134913000000000061e+00,-1.897999999999999948e-03,-5.165999999999999759e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.701135299999999972e+01,1.000000000000000000e+00,9.857850000000000223e-01,1.129687000000000108e+00,-1.915999999999999951e-03,-5.167900000000000271e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.711249099999999856e+01,1.000000000000000000e+00,9.855899999999999661e-01,1.124459000000000097e+00,-1.933000000000000039e-03,-5.169800000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.721362900000000096e+01,1.000000000000000000e+00,9.853939999999999921e-01,1.119229999999999947e+00,-1.951000000000000043e-03,-5.171800000000000008e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.731476599999999877e+01,1.000000000000000000e+00,9.851959999999999607e-01,1.113998000000000044e+00,-1.968999999999999830e-03,-5.173699999999999827e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.741590400000000116e+01,1.000000000000000000e+00,9.849959999999999827e-01,1.108764000000000083e+00,-1.987000000000000051e-03,-5.175600000000000339e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.751704200000000000e+01,1.000000000000000000e+00,9.847939999999999472e-01,1.103528999999999982e+00,-2.004999999999999838e-03,-5.177600000000000258e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.761817900000000137e+01,1.000000000000000000e+00,9.845899999999999652e-01,1.098290999999999906e+00,-2.023000000000000059e-03,-5.179500000000000076e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.771931700000000021e+01,1.000000000000000000e+00,9.843849999999999545e-01,1.093051999999999913e+00,-2.040999999999999846e-03,-5.181499999999999995e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.780022699999999958e+01,1.000000000000000000e+00,9.842189999999999550e-01,1.088859000000000021e+00,-2.056000000000000102e-03,-5.183100000000000207e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.790136499999999842e+01,1.000000000000000000e+00,9.840100000000000513e-01,1.083615999999999913e+00,-2.075000000000000022e-03,-5.185100000000000126e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.800250199999999978e+01,1.000000000000000000e+00,9.837989999999999791e-01,1.078370999999999968e+00,-2.092999999999999809e-03,-5.187100000000000044e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.810363999999999862e+01,1.000000000000000000e+00,9.835859999999999603e-01,1.073123999999999967e+00,-2.112000000000000162e-03,-5.189099999999999963e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.820477800000000101e+01,1.000000000000000000e+00,9.833720000000000239e-01,1.067874999999999908e+00,-2.131000000000000082e-03,-5.191099999999999881e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.830591499999999883e+01,1.000000000000000000e+00,9.831550000000000011e-01,1.062624000000000013e+00,-2.150000000000000001e-03,-5.193099999999999800e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.840705300000000122e+01,1.000000000000000000e+00,9.829369999999999497e-01,1.057369999999999921e+00,-2.170000000000000054e-03,-5.195099999999999718e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.850819100000000006e+01,1.000000000000000000e+00,9.827169999999999517e-01,1.052114999999999911e+00,-2.188999999999999974e-03,-5.197100000000000330e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.860932800000000142e+01,1.000000000000000000e+00,9.824939999999999785e-01,1.046858000000000066e+00,-2.207999999999999893e-03,-5.199199999999999655e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.871046600000000026e+01,1.000000000000000000e+00,9.822699999999999765e-01,1.041598999999999942e+00,-2.227999999999999946e-03,-5.201200000000000268e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.881160399999999910e+01,1.000000000000000000e+00,9.820429999999999993e-01,1.036337000000000064e+00,-2.247999999999999998e-03,-5.203300000000000286e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.891274100000000047e+01,1.000000000000000000e+00,9.818149999999999933e-01,1.031074000000000046e+00,-2.268000000000000051e-03,-5.205300000000000205e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.901387899999999931e+01,1.000000000000000000e+00,9.815850000000000408e-01,1.025808000000000053e+00,-2.288000000000000103e-03,-5.207400000000000223e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.911501700000000170e+01,1.000000000000000000e+00,9.813520000000000021e-01,1.020540000000000003e+00,-2.308000000000000156e-03,-5.209500000000000242e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.921615399999999951e+01,1.000000000000000000e+00,9.811180000000000456e-01,1.015271000000000035e+00,-2.328000000000000208e-03,-5.211600000000000260e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.931729199999999835e+01,1.000000000000000000e+00,9.808810000000000029e-01,1.009999000000000091e+00,-2.348999999999999960e-03,-5.213700000000000279e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.941843000000000075e+01,1.000000000000000000e+00,9.806430000000000424e-01,1.004725000000000090e+00,-2.369000000000000012e-03,-5.215800000000000297e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.951956699999999856e+01,1.000000000000000000e+00,9.804019999999999957e-01,9.994480000000000031e-01,-2.390000000000000197e-03,-5.217900000000000316e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.960047700000000148e+01,1.000000000000000000e+00,9.802079999999999682e-01,9.952260000000000550e-01,-2.406999999999999851e-03,-5.219599999999999934e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.970161500000000032e+01,1.000000000000000000e+00,9.799639999999999462e-01,9.899459999999999926e-01,-2.428000000000000037e-03,-5.221699999999999953e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.980275299999999916e+01,1.000000000000000000e+00,9.797169999999999490e-01,9.846639999999999837e-01,-2.448999999999999788e-03,-5.223799999999999971e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.990389000000000053e+01,1.000000000000000000e+00,9.794680000000000053e-01,9.793789999999999996e-01,-2.471000000000000106e-03,-5.226000000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.000502799999999937e+01,1.000000000000000000e+00,9.792170000000000041e-01,9.740929999999999866e-01,-2.491999999999999858e-03,-5.228100000000000108e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.010616600000000176e+01,1.000000000000000000e+00,9.789639999999999453e-01,9.688039999999999985e-01,-2.514000000000000175e-03,-5.230300000000000227e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.020730299999999957e+01,1.000000000000000000e+00,9.787090000000000511e-01,9.635129999999999528e-01,-2.536000000000000060e-03,-5.232400000000000245e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.030844099999999841e+01,1.000000000000000000e+00,9.784509999999999597e-01,9.582199999999999607e-01,-2.557999999999999944e-03,-5.234599999999999670e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.040957900000000080e+01,1.000000000000000000e+00,9.781910000000000327e-01,9.529250000000000220e-01,-2.579999999999999828e-03,-5.236799999999999788e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.051071599999999862e+01,1.000000000000000000e+00,9.779290000000000482e-01,9.476269999999999971e-01,-2.602000000000000146e-03,-5.238999999999999907e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.061185400000000101e+01,1.000000000000000000e+00,9.776650000000000063e-01,9.423280000000000545e-01,-2.624000000000000030e-03,-5.241200000000000025e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.071299199999999985e+01,1.000000000000000000e+00,9.773979999999999890e-01,9.370260000000000256e-01,-2.647000000000000047e-03,-5.243400000000000144e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.081412900000000121e+01,1.000000000000000000e+00,9.771300000000000541e-01,9.317220000000000502e-01,-2.670000000000000064e-03,-5.245600000000000263e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.091526700000000005e+01,1.000000000000000000e+00,9.768580000000000041e-01,9.264149999999999885e-01,-2.693000000000000081e-03,-5.247799999999999687e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.101640499999999889e+01,1.000000000000000000e+00,9.765850000000000364e-01,9.211070000000000091e-01,-2.716000000000000098e-03,-5.249999999999999806e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.111754200000000026e+01,1.000000000000000000e+00,9.763089999999999824e-01,9.157960000000000544e-01,-2.739000000000000115e-03,-5.252199999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.121867999999999910e+01,1.000000000000000000e+00,9.760309999999999819e-01,9.104830000000000423e-01,-2.762999999999999831e-03,-5.254400000000000043e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.131981700000000046e+01,1.000000000000000000e+00,9.757500000000000062e-01,9.051679999999999726e-01,-2.785999999999999848e-03,-5.256700000000000261e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.140072800000000086e+01,1.000000000000000000e+00,9.755239999999999467e-01,9.009139999999999926e-01,-2.805000000000000202e-03,-5.258399999999999880e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.150186499999999867e+01,1.000000000000000000e+00,9.752389999999999670e-01,8.955940000000000012e-01,-2.828999999999999918e-03,-5.260700000000000098e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.160300300000000107e+01,1.000000000000000000e+00,9.749520000000000408e-01,8.902729999999999810e-01,-2.853000000000000067e-03,-5.262900000000000217e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.170414099999999991e+01,1.000000000000000000e+00,9.746620000000000283e-01,8.849489999999999856e-01,-2.877999999999999916e-03,-5.265199999999999741e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.180527800000000127e+01,1.000000000000000000e+00,9.743699999999999584e-01,8.796220000000000150e-01,-2.902000000000000066e-03,-5.267499999999999960e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.190641600000000011e+01,1.000000000000000000e+00,9.740750000000000242e-01,8.742940000000000156e-01,-2.926999999999999914e-03,-5.269700000000000079e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.200755399999999895e+01,1.000000000000000000e+00,9.737780000000000324e-01,8.689630000000000409e-01,-2.952000000000000197e-03,-5.272000000000000297e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.210869100000000032e+01,1.000000000000000000e+00,9.734779999999999545e-01,8.636300000000000088e-01,-2.977000000000000045e-03,-5.274299999999999822e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.220982899999999916e+01,1.000000000000000000e+00,9.731750000000000123e-01,8.582950000000000301e-01,-3.001999999999999894e-03,-5.276499999999999940e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.231096600000000052e+01,1.000000000000000000e+00,9.728710000000000413e-01,8.529569999999999652e-01,-3.027000000000000177e-03,-5.278800000000000159e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.241210399999999936e+01,1.000000000000000000e+00,9.725629999999999553e-01,8.476169999999999538e-01,-3.053000000000000158e-03,-5.281099999999999683e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.251324200000000175e+01,1.000000000000000000e+00,9.722530000000000339e-01,8.422739999999999672e-01,-3.078000000000000007e-03,-5.283399999999999902e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.261437899999999956e+01,1.000000000000000000e+00,9.719400000000000261e-01,8.369299999999999518e-01,-3.103999999999999988e-03,-5.285700000000000121e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.271551699999999840e+01,1.000000000000000000e+00,9.716249999999999609e-01,8.315829999999999611e-01,-3.129999999999999970e-03,-5.288000000000000339e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.281665500000000080e+01,1.000000000000000000e+00,9.713070000000000315e-01,8.262329999999999952e-01,-3.157000000000000084e-03,-5.290299999999999864e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.291779199999999861e+01,1.000000000000000000e+00,9.709870000000000445e-01,8.208820000000000006e-01,-3.183000000000000065e-03,-5.292600000000000082e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.301893000000000100e+01,1.000000000000000000e+00,9.706630000000000535e-01,8.155280000000000307e-01,-3.210000000000000180e-03,-5.294999999999999707e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.312006799999999984e+01,1.000000000000000000e+00,9.703370000000000051e-01,8.101709999999999745e-01,-3.236999999999999860e-03,-5.297299999999999925e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.320097799999999921e+01,1.000000000000000000e+00,9.700750000000000206e-01,8.058849999999999625e-01,-3.258000000000000045e-03,-5.299100000000000338e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.330211500000000058e+01,1.000000000000000000e+00,9.697440000000000504e-01,8.005240000000000133e-01,-3.285999999999999859e-03,-5.301499999999999962e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.340325299999999942e+01,1.000000000000000000e+00,9.694099999999999939e-01,7.951610000000000067e-01,-3.312999999999999973e-03,-5.303800000000000181e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.350439099999999826e+01,1.000000000000000000e+00,9.690739999999999910e-01,7.897960000000000536e-01,-3.340999999999999786e-03,-5.306099999999999706e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.360552799999999962e+01,1.000000000000000000e+00,9.687339999999999840e-01,7.844280000000000141e-01,-3.367999999999999900e-03,-5.308500000000000024e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.370666599999999846e+01,1.000000000000000000e+00,9.683920000000000305e-01,7.790580000000000283e-01,-3.396999999999999846e-03,-5.310800000000000243e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.380780400000000085e+01,1.000000000000000000e+00,9.680469999999999908e-01,7.736859999999999848e-01,-3.425000000000000093e-03,-5.313099999999999767e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.390894099999999867e+01,1.000000000000000000e+00,9.676989999999999759e-01,7.683109999999999662e-01,-3.452999999999999906e-03,-5.315500000000000086e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.401007900000000106e+01,1.000000000000000000e+00,9.673490000000000144e-01,7.629340000000000011e-01,-3.481999999999999852e-03,-5.317800000000000304e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.411121699999999990e+01,1.000000000000000000e+00,9.669950000000000490e-01,7.575539999999999496e-01,-3.510999999999999798e-03,-5.320199999999999929e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.421235400000000126e+01,1.000000000000000000e+00,9.666390000000000260e-01,7.521719999999999517e-01,-3.540000000000000178e-03,-5.322500000000000148e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.431349200000000010e+01,1.000000000000000000e+00,9.662789999999999990e-01,7.467880000000000074e-01,-3.569000000000000124e-03,-5.324899999999999772e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.441462999999999894e+01,1.000000000000000000e+00,9.659170000000000256e-01,7.414009999999999767e-01,-3.598000000000000070e-03,-5.327199999999999991e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.451576700000000031e+01,1.000000000000000000e+00,9.655510000000000481e-01,7.360119999999999996e-01,-3.628000000000000148e-03,-5.329600000000000309e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.461690499999999915e+01,1.000000000000000000e+00,9.651830000000000132e-01,7.306209999999999649e-01,-3.657999999999999793e-03,-5.331999999999999934e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.471804300000000154e+01,1.000000000000000000e+00,9.648109999999999742e-01,7.252269999999999550e-01,-3.687999999999999872e-03,-5.334300000000000153e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.481917999999999935e+01,1.000000000000000000e+00,9.644369999999999887e-01,7.198309999999999986e-01,-3.717999999999999951e-03,-5.336699999999999777e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.490008999999999872e+01,1.000000000000000000e+00,9.641349999999999643e-01,7.155120000000000369e-01,-3.742999999999999799e-03,-5.338600000000000290e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.500122800000000112e+01,1.000000000000000000e+00,9.637550000000000283e-01,7.101119999999999655e-01,-3.774000000000000011e-03,-5.340899999999999814e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.510236599999999996e+01,1.000000000000000000e+00,9.633720000000000061e-01,7.047090000000000298e-01,-3.804000000000000090e-03,-5.343300000000000133e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.520350300000000132e+01,1.000000000000000000e+00,9.629849999999999799e-01,6.993040000000000367e-01,-3.836000000000000000e-03,-5.345699999999999757e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.530464100000000016e+01,1.000000000000000000e+00,9.625960000000000072e-01,6.938959999999999573e-01,-3.867000000000000211e-03,-5.347999999999999976e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.540577899999999900e+01,1.000000000000000000e+00,9.622030000000000305e-01,6.884860000000000424e-01,-3.899000000000000122e-03,-5.350400000000000295e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.550691600000000037e+01,1.000000000000000000e+00,9.618069999999999675e-01,6.830730000000000413e-01,-3.930000000000000333e-03,-5.352699999999999819e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.560805399999999921e+01,1.000000000000000000e+00,9.614080000000000403e-01,6.776590000000000114e-01,-3.963000000000000377e-03,-5.355100000000000138e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.570919200000000160e+01,1.000000000000000000e+00,9.610060000000000269e-01,6.722409999999999775e-01,-3.995000000000000287e-03,-5.357499999999999762e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.581032899999999941e+01,1.000000000000000000e+00,9.606000000000000094e-01,6.668220000000000258e-01,-4.027000000000000197e-03,-5.359799999999999981e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.591146699999999825e+01,1.000000000000000000e+00,9.601910000000000167e-01,6.613999999999999879e-01,-4.060000000000000241e-03,-5.362200000000000299e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.601260500000000064e+01,1.000000000000000000e+00,9.597790000000000488e-01,6.559749999999999748e-01,-4.093000000000000284e-03,-5.364599999999999924e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.611374199999999846e+01,1.000000000000000000e+00,9.593629999999999658e-01,6.505490000000000439e-01,-4.126000000000000327e-03,-5.366900000000000143e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.621488000000000085e+01,1.000000000000000000e+00,9.589440000000000186e-01,6.451189999999999980e-01,-4.159999999999999636e-03,-5.369299999999999767e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.631601799999999969e+01,1.000000000000000000e+00,9.585219999999999851e-01,6.396880000000000344e-01,-4.192999999999999679e-03,-5.371599999999999986e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.641715500000000105e+01,1.000000000000000000e+00,9.580959999999999477e-01,6.342539999999999845e-01,-4.226999999999999855e-03,-5.374000000000000304e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.651829299999999989e+01,1.000000000000000000e+00,9.576670000000000460e-01,6.288179999999999881e-01,-4.261000000000000031e-03,-5.376299999999999829e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.661943099999999873e+01,1.000000000000000000e+00,9.572340000000000293e-01,6.233790000000000164e-01,-4.296000000000000339e-03,-5.378700000000000148e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.670034100000000166e+01,1.000000000000000000e+00,9.568849999999999856e-01,6.190259999999999652e-01,-4.322999999999999586e-03,-5.380599999999999966e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.680147799999999947e+01,1.000000000000000000e+00,9.564460000000000184e-01,6.135829999999999895e-01,-4.357999999999999895e-03,-5.382900000000000185e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.690261599999999831e+01,1.000000000000000000e+00,9.560039999999999649e-01,6.081379999999999564e-01,-4.393000000000000203e-03,-5.385199999999999709e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.700375400000000070e+01,1.000000000000000000e+00,9.555580000000000185e-01,6.026899999999999480e-01,-4.428999999999999777e-03,-5.387600000000000028e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.710489099999999851e+01,1.000000000000000000e+00,9.551079999999999570e-01,5.972399999999999931e-01,-4.464000000000000086e-03,-5.389900000000000246e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.720602900000000091e+01,1.000000000000000000e+00,9.546550000000000313e-01,5.917879999999999807e-01,-4.499999999999999660e-03,-5.392199999999999771e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.730716699999999975e+01,1.000000000000000000e+00,9.541979999999999906e-01,5.863329999999999931e-01,-4.536000000000000101e-03,-5.394600000000000090e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.740830400000000111e+01,1.000000000000000000e+00,9.537369999999999459e-01,5.808759999999999479e-01,-4.571999999999999675e-03,-5.396900000000000308e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.750944199999999995e+01,1.000000000000000000e+00,9.532730000000000370e-01,5.754169999999999563e-01,-4.609000000000000249e-03,-5.399199999999999833e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.761057999999999879e+01,1.000000000000000000e+00,9.528050000000000130e-01,5.699549999999999894e-01,-4.644999999999999823e-03,-5.401500000000000051e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.771171700000000016e+01,1.000000000000000000e+00,9.523329999999999851e-01,5.644909999999999650e-01,-4.682000000000000398e-03,-5.403800000000000270e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.781285499999999900e+01,1.000000000000000000e+00,9.518579999999999819e-01,5.590239999999999654e-01,-4.720000000000000237e-03,-5.406099999999999794e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.791399300000000139e+01,1.000000000000000000e+00,9.513779999999999459e-01,5.535550000000000193e-01,-4.756999999999999944e-03,-5.408400000000000013e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.801512999999999920e+01,1.000000000000000000e+00,9.508950000000000458e-01,5.480840000000000156e-01,-4.794999999999999783e-03,-5.410700000000000232e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.811626800000000159e+01,1.000000000000000000e+00,9.504080000000000306e-01,5.426109999999999545e-01,-4.832999999999999623e-03,-5.412999999999999756e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.821740499999999940e+01,1.000000000000000000e+00,9.499180000000000401e-01,5.371350000000000291e-01,-4.871000000000000330e-03,-5.415299999999999975e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.831854299999999824e+01,1.000000000000000000e+00,9.494230000000000169e-01,5.316570000000000462e-01,-4.910000000000000302e-03,-5.417500000000000093e-02,0.000000000000000000e+00,0.000000000000000000e+00
2.841968100000000064e+01,1.000000000000000000e+00,9.489250000000000185e-01,5.261770000000000058e-01,-4.949000000000000274e-03,-5.419800000000000312e-02,0.000000000000000000e+00,0.000000000000000000e+00
