#----it-----------t-----------dt--------------xq1--------------------xq2--------------------yq1--------------------yq2-------------------vxq1-------------------vxq2-------------------vyq1-------------------vyq2----------
        0       0.0000000  1.00E-02    -0.5000000000000000     0.5000000000000000     0.0000000000000001     0.0000000000000000    -0.0000000000000001     0.0000000000000000    -0.5000000000000000     0.5000000000000000
       10       0.1000000  1.00E-02    -0.4975020847306014     0.4975020847306014    -0.0499167082868291     0.0499167082868291     0.0499167079512157    -0.0499167079512158    -0.4975020795414584     0.4975020795414584
       20       0.2000000  1.00E-02    -0.4900332931544186     0.4900332931544186    -0.0993346652284136     0.0993346652284136     0.0993346639462272    -0.0993346639462272    -0.4900332828894211     0.4900332828894211
       30       0.3000000  1.00E-02    -0.4776682510370209     0.4776682510370209    -0.1477601029540975     0.1477601029540976     0.1477601001505545    -0.1477601001505545    -0.4776682359174350     0.4776682359174350
       40       0.4000000  1.00E-02    -0.4605305058547926     0.4605305058547926    -0.1947091705291100     0.1947091705291100     0.1947091656881453    -0.1947091656881454    -0.4605304861993599     0.4605304861993599
       50       0.5000000  1.00E-02    -0.4387912923466997     0.4387912923466997    -0.2397127684313957     0.2397127684313958     0.2397127611154237    -0.2397127611154238    -0.4387912685564020     0.4387912685564020
       60       0.6000000  1.00E-02    -0.4126678215911554     0.4126678215911554    -0.2823212356366093     0.2823212356366094     0.2823212255025437    -0.2823212255025437    -0.4126677941299367     0.4126677941299367
       70       0.7000000  1.00E-02    -0.3824211107030929     0.3824211107030929    -0.3221088424795830     0.3221088424795830     0.3221088292903203    -0.3221088292903203    -0.3824210800754094     0.3824210800754094
       80       0.8000000  1.00E-02    -0.3483533748362870     0.3483533748362870    -0.3586780444012184     0.3586780444012184     0.3586780280319868    -0.3586780280319868    -0.3483533415625139     0.3483533415625139
       90       0.9000000  1.00E-02    -0.3108050075492472     0.3108050075492472    -0.3916634540789295     0.3916634540789295     0.3916634345181255    -0.3916634345181255    -0.3108049721400668     0.3108049721400668
      100       1.0000000  1.00E-02    -0.2701511797058973     0.2701511797058973    -0.4207354922525876     0.4207354922525876     0.4207354695969662    -0.4207354695969662    -0.2701511426368620     0.2701511426368620
      110       1.1000000  1.00E-02    -0.2267980908936979     0.2267980908936978    -0.4456036807682963     0.4456036807682963     0.4456036552126315    -0.4456036552126316    -0.2267980525811659     0.2267980525811659
      120       1.2000000  1.00E-02    -0.1811789108137650     0.1811789108137649    -0.4660195449371644     0.4660195449371644     0.4660195167587386    -0.4660195167587386    -0.1811788715933639     0.1811788715933639
      130       1.3000000  1.00E-02    -0.1337494511951946     0.1337494511951945    -0.4817790962098221     0.4817790962098221     0.4817790657483405    -0.4817790657483406    -0.1337494113038788     0.1337494113038788
      140       1.4000000  1.00E-02    -0.0849836114782896     0.0849836114782895    -0.4927248703607633     0.4927248703607633     0.4927248379944999    -0.4927248379945000    -0.0849835710409172     0.0849835710409172
      150       1.5000000  1.00E-02    -0.0353686437717768     0.0353686437717766    -0.4987475008177641     0.4987475008177641     0.4987474669369262    -0.4987474669369263    -0.0353686027929556     0.0353686027929556
      160       1.6000000  1.00E-02     0.0145997156051606    -0.0145997156051607    -0.4997868114162808     0.4997868114162808     0.4997867763947190    -0.4997867763947191     0.0145997572434222    -0.0145997572434222
      170       1.7000000  1.00E-02     0.0644221993521894    -0.0644221993521895    -0.4958324176604408     0.4958324176604408     0.4958323818269265    -0.4958323818269266     0.0644222418867283    -0.0644222418867283
      180       1.8000000  1.00E-02     0.1136009976976299    -0.1136009976976300    -0.4869238304830389     0.4869238304830389     0.4869237940933832    -0.4869237940933833     0.1136010414742241    -0.1136010414742241
      190       1.9000000  1.00E-02     0.1616447323454009    -0.1616447323454011    -0.4731500614677890     0.4731500614677890     0.4731500246790635    -0.4731500246790636     0.1616447778029296    -0.1616447778029296
      200       2.0000000  1.00E-02     0.2080733661612581    -0.2080733661612583    -0.4546487334782554     0.4546487334782554     0.4546486963263238    -0.4546486963263239     0.2080734138103927    -0.2080734138103927
      210       2.1000000  1.00E-02     0.2524229995425301    -0.2524229995425304    -0.4316047055796720     0.4316047055796720     0.4316046679611328    -0.4316046679611329     0.2524230499396632    -0.2524230499396632
      220       2.2000000  1.00E-02     0.2942505055477639    -0.2942505055477642    -0.4042482259928457     0.4042482259928457     0.4042481876523329    -0.4042481876523331     0.2942505592650955    -0.2942505592650955
      230       2.3000000  1.00E-02     0.3331379574737138    -0.3331379574737141    -0.3728526315350603     0.3728526315350603     0.3728525920586527    -0.3728525920586528     0.3331380150665953    -0.3331380150665953
      240       2.4000000  1.00E-02     0.3686968046408824    -0.3686968046408827    -0.3377316165342250     0.3377316165342250     0.3377315753494878    -0.3377315753494879     0.3686968666136587    -0.3686968666136587
      250       2.5000000  1.00E-02     0.4005717546645922    -0.4005717546645924    -0.2992360985041754     0.2992360985041754     0.2992360548871093    -0.2992360548871094     0.4005718214362720    -0.4005718214362720
      260       2.6000000  1.00E-02     0.4284443234212365    -0.4284443234212368    -0.2577507118980575     0.2577507118980575     0.2577506649869578    -0.2577506649869579     0.4284443952923636    -0.4284443952923636
      270       2.7000000  1.00E-02     0.4520360172395887    -0.4520360172395891    -0.2136899649728408     0.2136899649728408     0.2136899137888039    -0.2136899137888040     0.4520360943616723    -0.4520360943616723
      280       2.8000000  1.00E-02     0.4711111155216998    -0.4711111155217002    -0.1674940981641004     0.1674940981641004     0.1674940416376458    -0.1674940416376459     0.4711111978704987    -0.4711111978704987
      290       2.9000000  1.00E-02     0.4854790259902481    -0.4854790259902484    -0.1196246853526305     0.1196246853526305     0.1196246223556617    -0.1196246223556618     0.4854791133440813    -0.4854791133440813
      300       3.0000000  1.00E-02     0.4949961890293448    -0.4949961890293452    -0.0705600219734142     0.0705600219734142     0.0705599513555186    -0.0705599513555187     0.4949962809534430    -0.4949962809534430
      310       3.1000000  1.00E-02     0.4995675120910783    -0.4995675120910786    -0.0207903460473050     0.0207903460473050     0.0207902666752085    -0.0207902666752086     0.4995676079287812    -0.4995676079287812
      320       3.2000000  1.00E-02     0.4991473198354848    -0.4991473198354852     0.0291870601148103    -0.0291870601148103    -0.0291871493159625     0.0291871493159623     0.4991474187068508    -0.4991474187068508
      330       3.3000000  1.00E-02     0.4937398105102411    -0.4937398105102415     0.0788728385932768    -0.0788728385932768    -0.0788729385982349     0.0788729385982348     0.4937399113183757    -0.4937399113183757
      340       3.4000000  1.00E-02     0.4833990140098635    -0.4833990140098640     0.1277705452809643    -0.1277705452809643    -0.1277706569237498     0.1277706569237497     0.4833991154549926    -0.4833991154549926
      350       3.5000000  1.00E-02     0.4682282520332404    -0.4682282520332409     0.1753916101919193    -0.1753916101919193    -0.1753917341277114     0.1753917341277113     0.4682283526342743    -0.4682283526342743
      360       3.6000000  1.00E-02     0.4483791057332063    -0.4483791057332067     0.2212602190955451    -0.2212602190955451    -0.2212603557664627     0.2212603557664626     0.4483792038562682    -0.4483792038562682
      370       3.7000000  1.00E-02     0.4240499011728568    -0.4240499011728572     0.2649180677005313    -0.2649180677005313    -0.2649182173065753     0.2649182173065752     0.4240499950659888    -0.4240499950659888
      380       3.8000000  1.00E-02     0.3954837277212386    -0.3954837277212390     0.3059289408861527    -0.3059289408861527    -0.3059291033624083     0.3059291033624082     0.3954838155542721    -0.3954838155542721
      390       3.9000000  1.00E-02     0.3629660091877955    -0.3629660091877960     0.3438830712266021    -0.3438830712266021    -0.3438832462275875     0.3438832462275874     0.3629660890961782    -0.3629660890961782
      400       4.0000000  1.00E-02     0.3268216519638720    -0.3268216519638725     0.3784012332592126    -0.3784012332592126    -0.3784014201510270     0.3784014201510269     0.3268217220950938    -0.3268217220950938
      410       4.1000000  1.00E-02     0.2874117986660207    -0.2874117986660213     0.4091385325877834    -0.4091385325877834    -0.4091387304484316     0.4091387304484315     0.2874118572271819    -0.2874118572271819
      420       4.2000000  1.00E-02     0.2451302197175995    -0.2451302197176001     0.4357878519612998    -0.4357878519612998    -0.4357880595892980     0.4357880595892979     0.2451302650226132    -0.2451302650226132
      430       4.3000000  1.00E-02     0.2003993789227842    -0.2003993789227848     0.4580829198957366    -0.4580829198957366    -0.4580831358268143     0.4580831358268141     0.2003994094377164    -0.2003994094377164
      440       4.4000000  1.00E-02     0.1536662123445315    -0.1536662123445322     0.4758009711780591    -0.4758009711780591    -0.4758011937094940     0.4758011937094939     0.1536662267296426    -0.1536662267296426
      450       4.5000000  1.00E-02     0.1053976626626383    -0.1053976626626390     0.4887649726693238    -0.4887649726693238    -0.4887651998911940     0.4887651998911939     0.1053976598098010    -0.1053976598098010
      460       4.6000000  1.00E-02     0.0560760136312412    -0.0560760136312419     0.4968453921671984    -0.4968453921671984    -0.4968456219995905     0.4968456219995904     0.0560759926955762    -0.0560759926955762
      470       4.7000000  1.00E-02     0.0061940712524794    -0.0061940712524800     0.4999614926538362    -0.4999614926538362    -0.4999617228888625     0.4999617228888624     0.0061940316772491    -0.0061940316772491
      480       4.8000000  1.00E-02    -0.0437497601853719     0.0437497601853713     0.4980821389972770    -0.4980821389972770    -0.4980823673445935     0.4980823673445934    -0.0437498186513351     0.0437498186513351
      490       4.9000000  1.00E-02    -0.0932564580064876     0.0932564580064869     0.4912261090459776    -0.4912261090459776    -0.4912263331803939     0.4912263331803938    -0.0932565352992786     0.0932565352992786
      500       5.0000000  1.00E-02    -0.1418313672250747     0.1418313672250740     0.4794619060080657    -0.4794619060080657    -0.4794621236177812     0.4794621236177811    -0.1418314629643282     0.1418314629643282
      510       5.1000000  1.00E-02    -0.1889891429824849     0.1889891429824842     0.4629070739899405    -0.4629070739899405    -0.4629072828239463     0.4629072828239462    -0.1889892564780102     0.1889892564780102
      520       5.2000000  1.00E-02    -0.2342585999604336     0.2342585999604329     0.4417270235331663    -0.4417270235331663    -0.4417272214464028     0.4417272214464027    -0.2342587302265107     0.2342587302265107
      530       5.3000000  1.00E-02    -0.2771874203163796     0.2771874203163789     0.4161333788845661    -0.4161333788845661    -0.4161335638795367     0.4161335638795366    -0.2771875660930997     0.2771875660930997
      540       5.4000000  1.00E-02    -0.3173466731007368     0.3173466731007360     0.3863818635131562    -0.3863818635131562    -0.3863820337768451     0.3863820337768450    -0.3173468328815435     0.3173468328815435
      550       5.5000000  1.00E-02    -0.3543350999992257     0.3543350999992249     0.3527697450012720    -0.3527697450012720    -0.3527698989364102     0.3527698989364101    -0.3543352720636205     0.3543352720636205
      560       5.6000000  1.00E-02    -0.3877831245785047     0.3877831245785038     0.3156328648398538    -0.3156328648398538    -0.3156330010897981     0.3156330010897980    -0.3877833070287332     0.3877833070287332
      570       5.7000000  1.00E-02    -0.4173565449759232     0.4173565449759223     0.2753422828053800    -0.2753422828053800    -0.2753424002721202     0.2753424002721201    -0.4173567357763507     0.4173567357763507
      580       5.8000000  1.00E-02    -0.4427598731371930     0.4427598731371921     0.2323005694469203    -0.2323005694469203    -0.2323006673019888     0.2323006673019887    -0.4427600701550340     0.4427600701550340
      590       5.9000000  1.00E-02    -0.4637392872373940     0.4637392872373932     0.1869377837277570    -0.1869377837277570    -0.1869378614160793     0.1869378614160792    -0.4637394882834572     0.4637394882834572
      600       6.0000000  1.00E-02    -0.4800851677857150     0.4800851677857140     0.1397071760118469    -0.1397071760118469    -0.1397072332488251     0.1397072332488250    -0.4800853706538792     0.4800853706538792
      610       6.1000000  1.00E-02    -0.4916341920740548     0.4916341920740538     0.0910806593296522    -0.0910806593296522    -0.0910806960920148     0.0910806960920147    -0.4916343945782926     0.4916343945782926
      620       6.2000000  1.00E-02    -0.4982709660425357     0.4982709660425346     0.0415440941731277    -0.0415440941731277    -0.0415441106842868     0.0415441106842867    -0.4982711660504480     0.4982711660504480
      630       6.3000000  1.00E-02    -0.4999291772569767     0.4999291772569757    -0.0084075660672184     0.0084075660672184     0.0084075693563845    -0.0084075693563846    -0.4999293727189869     0.4999293727189869
      640       6.4000000  1.00E-02    -0.4965922574783010     0.4965922574783000    -0.0582752205178829     0.0582752205178829     0.0582752429517682    -0.0582752429517683    -0.4965924464518662     0.4965924464518662
      650       6.5000000  1.00E-02    -0.4882935482038532     0.4882935482038522    -0.1075606076774998     0.1075606076774998     0.1075606484208914    -0.1075606484208915    -0.4882937288722863     0.4882937288722863
      660       6.6000000  1.00E-02    -0.4751159675267600     0.4751159675267589    -0.1557712838844868     0.1557712838844868     0.1557713419488903    -0.1557713419488904    -0.4751161382125044     0.4751161382125044
      670       6.7000000  1.00E-02    -0.4571911816421351     0.4571911816421341    -0.2024255436539863     0.2024255436539863     0.2024256179239906    -0.2024256179239907    -0.4571913408145714     0.4571913408145714
      680       6.8000000  1.00E-02    -0.4346982892783270     0.4346982892783259    -0.2470572327217402     0.2470572327217402     0.2470573219803195    -0.2470573219803197    -0.4346984355564324     0.4346984355564324
      690       6.9000000  1.00E-02    -0.4078620321980895     0.4078620321980885    -0.2892204057046073     0.2892204057046073     0.2892205086563655    -0.2892205086563656    -0.4078621643484870     0.4078621643484870
      700       7.0000000  1.00E-02    -0.3769505496498928     0.3769505496498917    -0.3284937818400006     0.3284937818400006     0.3284938971315142    -0.3284938971315143    -0.3769506665810088     0.3769506665810088
      710       7.1000000  1.00E-02    -0.3422726992062622     0.3422726992062611    -0.3644849542840763     0.3644849542840763     0.3644850805206758    -0.3644850805206759    -0.3422727999594719     0.3422727999594719
      720       7.2000000  1.00E-02    -0.3041749707585278     0.3041749707585267    -0.3968343109108856     0.3968343109108856     0.3968344466694247    -0.3968344466694249    -0.3041750544972683     0.3041750544972683
      730       7.3000000  1.00E-02    -0.2630380245023768     0.2630380245023758    -0.4252186274372973     0.4252186274372973     0.4252187712746894    -0.4252187712746895    -0.2630380905002778     0.2630380905002778
      740       7.4000000  1.00E-02    -0.2192728875055331     0.2192728875055320    -0.4493542969725222     0.4493542969725222     0.4493544474300575    -0.4493544474300576    -0.2192729351346238     0.2192729351346238
      750       7.5000000  1.00E-02    -0.1733168468601825     0.1733168468601815    -0.4690001637237887     0.4690001637237887     0.4690003193274792    -0.4690003193274793    -0.1733168755802026     0.1733168755802026
      760       7.6000000  1.00E-02    -0.1256290804543624     0.1256290804543614    -0.4839599325448569     0.4839599325448569     0.4839600918022732    -0.4839600918022733    -0.1256290898041152     0.1256290898041152
      770       7.7000000  1.00E-02    -0.0766860690181197     0.0766860690181186    -0.4940841302520751     0.4940841302520751     0.4940842916463401    -0.4940842916463402    -0.0766860586096842     0.0766860586096842
      780       7.8000000  1.00E-02    -0.0269768352856552     0.0269768352856541    -0.4992715991112581     0.4992715991112581     0.4992717610930256    -0.4992717610930257    -0.0269768048021026     0.0269768048021026
      790       7.9000000  1.00E-02     0.0230019421579559    -0.0230019421579570    -0.4994705075730264     0.4994705075730264     0.4994706685514035    -0.4994706685514037     0.0230019929608926    -0.0230019929608926
      800       8.0000000  1.00E-02     0.0727508915247786    -0.0727508915247797    -0.4946788681577194     0.4946788681577194     0.4946790264911716    -0.4946790264911717     0.0727509628128546    -0.0727509628128546
      810       8.1000000  1.00E-02     0.1217729373817777    -0.1217729373817788    -0.4849445573153494     0.4849445573153494     0.4849447113036673    -0.4849447113036674     0.1217730292322137    -0.1217730292322137
      820       8.2000000  1.00E-02     0.1695782672644584    -0.1695782672644595    -0.4703648370621356     0.4703648370621356     0.4703649849405270    -0.4703649849405271     0.1695783796519943    -0.1695783796519943
